DPTS,Security:,Security Classification,UAS LS Version,UNIX Time Stamp date,UNIC Time Stamp,Checksum,Mission _ Platform,Mission ID,Platform Designation,Platform Tail Number,Laser PRF Code,Flight Data:,Platform Fuel Remaining,Density Altitude,Platform True Airspeed,Platform Indicated Airspeed,Platform Ground Speed,Platform Heading Angle,Platform Magnetic Heading,Platform Angle of Attack,Platform Pitch Angle,Platform Roll Angle,Static Pressure,Outside Air Temperature,Icing Detected,Wind Direction,Wind Speed,Sensor Data:,Image Source Sensor,Image Coordinate System,Sensor True Altitude,Sensor Latitude,Sensor Longitude,Sensor Horizontal Field of View,Sensor Vertical Field of View,Sensor Relative Azimuth Angle,Sensor Relative Elevation Angle,Sensor Relative Roll Angle,Target Data:,Slant Range,Ground Range,Target Width,Frame Center Latitude,Frame Center Longitude,Frame Center Elevation,Generic Flag Data:,Laser Range,Auto-Track,IR Polarity,Icing Status,Slant Range,Image Invalid,Reserved bit6,Reserved bit7,PTS,DUTC
,,,,,1678422676800,,,,,,,,,,,,,,,,,,,,,,,,,,2629,18.4575,-67.1525,,,,,,,,,,18.515,-67.12472222,0,,,,,,,,,,,
,,,,,1678422676833,,,,,,,,,,,,,,,,,,,,,,,,,,2629,18.4575,-67.1525,,,,,,,,,,18.515,-67.12472222,0,,,,,,,,,,,
,,,,,1678422676866,,,,,,,,,,,,,,,,,,,,,,,,,,2629,18.4575,-67.1525,,,,,,,,,,18.515,-67.12472222,0,,,,,,,,,,,
,,,,,1678422676900,,,,,,,,,,,,,,,,,,,,,,,,,,2631,18.4575,-67.1525,,,,,,,,,,18.515,-67.125,0,,,,,,,,,,,
,,,,,1678422676933,,,,,,,,,,,,,,,,,,,,,,,,,,2631,18.45722222,-67.1525,,,,,,,,,,18.515,-67.125,0,,,,,,,,,,,
,,,,,1678422676966,,,,,,,,,,,,,,,,,,,,,,,,,,2631,18.45722222,-67.1525,,,,,,,,,,18.515,-67.125,0,,,,,,,,,,,
,,,,,1678422677000,,,,,,,,,,,,,,,,,,,,,,,,,,2631,18.45722222,-67.1525,,,,,,,,,,18.515,-67.125,0,,,,,,,,,,,
,,,,,1678422677033,,,,,,,,,,,,,,,,,,,,,,,,,,2631,18.45722222,-67.1525,,,,,,,,,,18.515,-67.125,0,,,,,,,,,,,
,,,,,1678422677066,,,,,,,,,,,,,,,,,,,,,,,,,,2631,18.45722222,-67.1525,,,,,,,,,,18.515,-67.125,0,,,,,,,,,,,
,,,,,1678422677100,,,,,,,,,,,,,,,,,,,,,,,,,,2632,18.45722222,-67.1525,,,,,,,,,,18.515,-67.125,0,,,,,,,,,,,
,,,,,1678422677133,,,,,,,,,,,,,,,,,,,,,,,,,,2632,18.45694444,-67.1525,,,,,,,,,,18.515,-67.125,0,,,,,,,,,,,
,,,,,1678422677166,,,,,,,,,,,,,,,,,,,,,,,,,,2632,18.45694444,-67.1525,,,,,,,,,,18.515,-67.125,0,,,,,,,,,,,
,,,,,1678422677200,,,,,,,,,,,,,,,,,,,,,,,,,,2632,18.45694444,-67.15222222,,,,,,,,,,18.515,-67.125,0,,,,,,,,,,,
,,,,,1678422677233,,,,,,,,,,,,,,,,,,,,,,,,,,2632,18.45694444,-67.15222222,,,,,,,,,,18.515,-67.125,0,,,,,,,,,,,
,,,,,1678422677266,,,,,,,,,,,,,,,,,,,,,,,,,,2632,18.45694444,-67.15222222,,,,,,,,,,18.515,-67.125,0,,,,,,,,,,,
,,,,,1678422677300,,,,,,,,,,,,,,,,,,,,,,,,,,2633,18.45694444,-67.15222222,,,,,,,,,,18.515,-67.125,0,,,,,,,,,,,
,,,,,1678422677333,,,,,,,,,,,,,,,,,,,,,,,,,,2633,18.45694444,-67.15222222,,,,,,,,,,18.515,-67.125,0,,,,,,,,,,,
,,,,,1678422677366,,,,,,,,,,,,,,,,,,,,,,,,,,2633,18.45694444,-67.15222222,,,,,,,,,,18.515,-67.125,0,,,,,,,,,,,
,,,,,1678422677400,,,,,,,,,,,,,,,,,,,,,,,,,,2633,18.45694444,-67.15222222,,,,,,,,,,18.515,-67.125,0,,,,,,,,,,,
,,,,,1678422677433,,,,,,,,,,,,,,,,,,,,,,,,,,2633,18.45694444,-67.15222222,,,,,,,,,,18.515,-67.125,0,,,,,,,,,,,
,,,,,1678422677466,,,,,,,,,,,,,,,,,,,,,,,,,,2633,18.45694444,-67.15222222,,,,,,,,,,18.515,-67.125,0,,,,,,,,,,,
,,,,,1678422677500,,,,,,,,,,,,,,,,,,,,,,,,,,2633,18.45694444,-67.15222222,,,,,,,,,,18.515,-67.125,0,,,,,,,,,,,
,,,,,1678422677533,,,,,,,,,,,,,,,,,,,,,,,,,,2635,18.45694444,-67.15222222,,,,,,,,,,18.515,-67.125,0,,,,,,,,,,,
,,,,,1678422677566,,,,,,,,,,,,,,,,,,,,,,,,,,2635,18.45666667,-67.15222222,,,,,,,,,,18.515,-67.125,0,,,,,,,,,,,
,,,,,1678422677600,,,,,,,,,,,,,,,,,,,,,,,,,,2635,18.45666667,-67.15222222,,,,,,,,,,18.515,-67.125,0,,,,,,,,,,,
,,,,,1678422677633,,,,,,,,,,,,,,,,,,,,,,,,,,2635,18.45666667,-67.15222222,,,,,,,,,,18.515,-67.125,0,,,,,,,,,,,
,,,,,1678422677666,,,,,,,,,,,,,,,,,,,,,,,,,,2635,18.45666667,-67.15222222,,,,,,,,,,18.515,-67.125,0,,,,,,,,,,,
,,,,,1678422677700,,,,,,,,,,,,,,,,,,,,,,,,,,2635,18.45666667,-67.15194444,,,,,,,,,,18.515,-67.125,0,,,,,,,,,,,
,,,,,1678422677733,,,,,,,,,,,,,,,,,,,,,,,,,,2636,18.45666667,-67.15194444,,,,,,,,,,18.51527778,-67.12527778,0,,,,,,,,,,,
,,,,,1678422677766,,,,,,,,,,,,,,,,,,,,,,,,,,2636,18.45666667,-67.15194444,,,,,,,,,,18.51527778,-67.12527778,0,,,,,,,,,,,
,,,,,1678422677800,,,,,,,,,,,,,,,,,,,,,,,,,,2636,18.45666667,-67.15194444,,,,,,,,,,18.51527778,-67.12527778,0,,,,,,,,,,,
,,,,,1678422677833,,,,,,,,,,,,,,,,,,,,,,,,,,2636,18.45666667,-67.15194444,,,,,,,,,,18.51527778,-67.12527778,0,,,,,,,,,,,
,,,,,1678422677866,,,,,,,,,,,,,,,,,,,,,,,,,,2636,18.45666667,-67.15194444,,,,,,,,,,18.51527778,-67.12527778,0,,,,,,,,,,,
,,,,,1678422677900,,,,,,,,,,,,,,,,,,,,,,,,,,2636,18.45666667,-67.15194444,,,,,,,,,,18.51527778,-67.12527778,0,,,,,,,,,,,
,,,,,1678422677933,,,,,,,,,,,,,,,,,,,,,,,,,,2636,18.45666667,-67.15194444,,,,,,,,,,18.51527778,-67.12527778,0,,,,,,,,,,,
,,,,,1678422677966,,,,,,,,,,,,,,,,,,,,,,,,,,2637,18.45666667,-67.15194444,,,,,,,,,,18.51527778,-67.12527778,0,,,,,,,,,,,
,,,,,1678422678000,,,,,,,,,,,,,,,,,,,,,,,,,,2637,18.45638889,-67.15194444,,,,,,,,,,18.51527778,-67.12527778,0,,,,,,,,,,,
,,,,,1678422678033,,,,,,,,,,,,,,,,,,,,,,,,,,2637,18.45638889,-67.15194444,,,,,,,,,,18.51527778,-67.12527778,0,,,,,,,,,,,
,,,,,1678422678066,,,,,,,,,,,,,,,,,,,,,,,,,,2637,18.45638889,-67.15194444,,,,,,,,,,18.51527778,-67.12527778,0,,,,,,,,,,,
,,,,,1678422678100,,,,,,,,,,,,,,,,,,,,,,,,,,2637,18.45638889,-67.15194444,,,,,,,,,,18.51527778,-67.12527778,0,,,,,,,,,,,
,,,,,1678422678133,,,,,,,,,,,,,,,,,,,,,,,,,,2637,18.45638889,-67.15194444,,,,,,,,,,18.51527778,-67.12527778,0,,,,,,,,,,,
,,,,,1678422678166,,,,,,,,,,,,,,,,,,,,,,,,,,2638,18.45638889,-67.15194444,,,,,,,,,,18.51527778,-67.12527778,0,,,,,,,,,,,
,,,,,1678422678200,,,,,,,,,,,,,,,,,,,,,,,,,,2638,18.45638889,-67.15166667,,,,,,,,,,18.51527778,-67.12527778,0,,,,,,,,,,,
,,,,,1678422678233,,,,,,,,,,,,,,,,,,,,,,,,,,2638,18.45638889,-67.15166667,,,,,,,,,,18.51527778,-67.12527778,0,,,,,,,,,,,
,,,,,1678422678266,,,,,,,,,,,,,,,,,,,,,,,,,,2638,18.45638889,-67.15166667,,,,,,,,,,18.51527778,-67.12527778,0,,,,,,,,,,,
,,,,,1678422678300,,,,,,,,,,,,,,,,,,,,,,,,,,2638,18.45638889,-67.15166667,,,,,,,,,,18.51527778,-67.12527778,0,,,,,,,,,,,
,,,,,1678422678333,,,,,,,,,,,,,,,,,,,,,,,,,,2638,18.45638889,-67.15166667,,,,,,,,,,18.51527778,-67.12527778,0,,,,,,,,,,,
,,,,,1678422678366,,,,,,,,,,,,,,,,,,,,,,,,,,2640,18.45638889,-67.15166667,,,,,,,,,,18.51527778,-67.12527778,0,,,,,,,,,,,
,,,,,1678422678400,,,,,,,,,,,,,,,,,,,,,,,,,,2640,18.45638889,-67.15166667,,,,,,,,,,18.51527778,-67.12527778,0,,,,,,,,,,,
,,,,,1678422678433,,,,,,,,,,,,,,,,,,,,,,,,,,2640,18.45611111,-67.15166667,,,,,,,,,,18.51527778,-67.12527778,0,,,,,,,,,,,
,,,,,1678422678466,,,,,,,,,,,,,,,,,,,,,,,,,,2640,18.45611111,-67.15166667,,,,,,,,,,18.51527778,-67.12527778,0,,,,,,,,,,,
,,,,,1678422678500,,,,,,,,,,,,,,,,,,,,,,,,,,2640,18.45611111,-67.15166667,,,,,,,,,,18.51527778,-67.12527778,0,,,,,,,,,,,
,,,,,1678422678533,,,,,,,,,,,,,,,,,,,,,,,,,,2640,18.45611111,-67.15166667,,,,,,,,,,18.51527778,-67.12527778,0,,,,,,,,,,,
,,,,,1678422678566,,,,,,,,,,,,,,,,,,,,,,,,,,2640,18.45611111,-67.15166667,,,,,,,,,,18.51527778,-67.12527778,0,,,,,,,,,,,
,,,,,1678422678600,,,,,,,,,,,,,,,,,,,,,,,,,,2641,18.45611111,-67.15166667,,,,,,,,,,18.51527778,-67.12555556,0,,,,,,,,,,,
,,,,,1678422678633,,,,,,,,,,,,,,,,,,,,,,,,,,2641,18.45583333,-67.15166667,,,,,,,,,,18.51527778,-67.12555556,0,,,,,,,,,,,
,,,,,1678422678666,,,,,,,,,,,,,,,,,,,,,,,,,,2641,18.45583333,-67.15166667,,,,,,,,,,18.51527778,-67.12555556,0,,,,,,,,,,,
,,,,,1678422678700,,,,,,,,,,,,,,,,,,,,,,,,,,2641,18.45583333,-67.15166667,,,,,,,,,,18.51527778,-67.12555556,0,,,,,,,,,,,
,,,,,1678422678733,,,,,,,,,,,,,,,,,,,,,,,,,,2641,18.45583333,-67.15138889,,,,,,,,,,18.51527778,-67.12555556,0,,,,,,,,,,,
,,,,,1678422678766,,,,,,,,,,,,,,,,,,,,,,,,,,2641,18.45583333,-67.15138889,,,,,,,,,,18.51527778,-67.12555556,0,,,,,,,,,,,
,,,,,1678422678800,,,,,,,,,,,,,,,,,,,,,,,,,,2642,18.45583333,-67.15138889,,,,,,,,,,18.51527778,-67.12555556,0,,,,,,,,,,,
,,,,,1678422678833,,,,,,,,,,,,,,,,,,,,,,,,,,2642,18.45583333,-67.15138889,,,,,,,,,,18.51527778,-67.12555556,0,,,,,,,,,,,
,,,,,1678422678866,,,,,,,,,,,,,,,,,,,,,,,,,,2642,18.45583333,-67.15138889,,,,,,,,,,18.51527778,-67.12555556,0,,,,,,,,,,,
,,,,,1678422678900,,,,,,,,,,,,,,,,,,,,,,,,,,2642,18.45583333,-67.15138889,,,,,,,,,,18.51527778,-67.12555556,0,,,,,,,,,,,
,,,,,1678422678933,,,,,,,,,,,,,,,,,,,,,,,,,,2642,18.45583333,-67.15138889,,,,,,,,,,18.51527778,-67.12555556,0,,,,,,,,,,,
,,,,,1678422678966,,,,,,,,,,,,,,,,,,,,,,,,,,2642,18.45583333,-67.15138889,,,,,,,,,,18.51527778,-67.12555556,0,,,,,,,,,,,
,,,,,1678422679000,,,,,,,,,,,,,,,,,,,,,,,,,,2643,18.45583333,-67.15138889,,,,,,,,,,18.51555556,-67.12555556,0,,,,,,,,,,,
,,,,,1678422679033,,,,,,,,,,,,,,,,,,,,,,,,,,2643,18.45555556,-67.15138889,,,,,,,,,,18.51555556,-67.12555556,0,,,,,,,,,,,
,,,,,1678422679066,,,,,,,,,,,,,,,,,,,,,,,,,,2643,18.45555556,-67.15111111,,,,,,,,,,18.51555556,-67.12555556,0,,,,,,,,,,,
,,,,,1678422679100,,,,,,,,,,,,,,,,,,,,,,,,,,2643,18.45555556,-67.15111111,,,,,,,,,,18.51555556,-67.12555556,0,,,,,,,,,,,
,,,,,1678422679133,,,,,,,,,,,,,,,,,,,,,,,,,,2643,18.45555556,-67.15111111,,,,,,,,,,18.51555556,-67.12555556,0,,,,,,,,,,,
,,,,,1678422679166,,,,,,,,,,,,,,,,,,,,,,,,,,2643,18.45555556,-67.15111111,,,,,,,,,,18.51555556,-67.12555556,0,,,,,,,,,,,
,,,,,1678422679200,,,,,,,,,,,,,,,,,,,,,,,,,,2643,18.45555556,-67.15111111,,,,,,,,,,18.51555556,-67.12555556,0,,,,,,,,,,,
,,,,,1678422679233,,,,,,,,,,,,,,,,,,,,,,,,,,2644,18.45555556,-67.15111111,,,,,,,,,,18.51555556,-67.12555556,0,,,,,,,,,,,
,,,,,1678422679266,,,,,,,,,,,,,,,,,,,,,,,,,,2644,18.45555556,-67.15111111,,,,,,,,,,18.51555556,-67.12555556,0,,,,,,,,,,,
,,,,,1678422679300,,,,,,,,,,,,,,,,,,,,,,,,,,2644,18.45555556,-67.15111111,,,,,,,,,,18.51555556,-67.12555556,0,,,,,,,,,,,
,,,,,1678422679333,,,,,,,,,,,,,,,,,,,,,,,,,,2644,18.45555556,-67.15111111,,,,,,,,,,18.51555556,-67.12555556,0,,,,,,,,,,,
,,,,,1678422679366,,,,,,,,,,,,,,,,,,,,,,,,,,2644,18.45555556,-67.15111111,,,,,,,,,,18.51555556,-67.12555556,0,,,,,,,,,,,
,,,,,1678422679400,,,,,,,,,,,,,,,,,,,,,,,,,,2644,18.45555556,-67.15111111,,,,,,,,,,18.51555556,-67.12555556,0,,,,,,,,,,,
,,,,,1678422679433,,,,,,,,,,,,,,,,,,,,,,,,,,2644,18.45555556,-67.15111111,,,,,,,,,,18.51555556,-67.12555556,0,,,,,,,,,,,
,,,,,1678422679466,,,,,,,,,,,,,,,,,,,,,,,,,,2645,18.45555556,-67.15111111,,,,,,,,,,18.51555556,-67.12583333,0,,,,,,,,,,,
,,,,,1678422679500,,,,,,,,,,,,,,,,,,,,,,,,,,2645,18.45527778,-67.15111111,,,,,,,,,,18.51555556,-67.12583333,0,,,,,,,,,,,
,,,,,1678422679533,,,,,,,,,,,,,,,,,,,,,,,,,,2645,18.45527778,-67.15083333,,,,,,,,,,18.51555556,-67.12583333,0,,,,,,,,,,,
,,,,,1678422679566,,,,,,,,,,,,,,,,,,,,,,,,,,2645,18.45527778,-67.15083333,,,,,,,,,,18.51555556,-67.12583333,0,,,,,,,,,,,
,,,,,1678422679600,,,,,,,,,,,,,,,,,,,,,,,,,,2645,18.45527778,-67.15083333,,,,,,,,,,18.51555556,-67.12583333,0,,,,,,,,,,,
,,,,,1678422679633,,,,,,,,,,,,,,,,,,,,,,,,,,2645,18.45527778,-67.15083333,,,,,,,,,,18.51555556,-67.12583333,0,,,,,,,,,,,
,,,,,1678422679666,,,,,,,,,,,,,,,,,,,,,,,,,,2647,18.45527778,-67.15083333,,,,,,,,,,18.51555556,-67.12583333,0,,,,,,,,,,,
,,,,,1678422679700,,,,,,,,,,,,,,,,,,,,,,,,,,2647,18.45527778,-67.15083333,,,,,,,,,,18.51555556,-67.12583333,0,,,,,,,,,,,
,,,,,1678422679733,,,,,,,,,,,,,,,,,,,,,,,,,,2647,18.45527778,-67.15083333,,,,,,,,,,18.51555556,-67.12583333,0,,,,,,,,,,,
,,,,,1678422679766,,,,,,,,,,,,,,,,,,,,,,,,,,2647,18.45527778,-67.15083333,,,,,,,,,,18.51555556,-67.12583333,0,,,,,,,,,,,
,,,,,1678422679800,,,,,,,,,,,,,,,,,,,,,,,,,,2647,18.45527778,-67.15083333,,,,,,,,,,18.51555556,-67.12583333,0,,,,,,,,,,,
,,,,,1678422679833,,,,,,,,,,,,,,,,,,,,,,,,,,2647,18.45527778,-67.15083333,,,,,,,,,,18.51555556,-67.12583333,0,,,,,,,,,,,
,,,,,1678422679866,,,,,,,,,,,,,,,,,,,,,,,,,,2647,18.45527778,-67.15083333,,,,,,,,,,18.51555556,-67.12583333,0,,,,,,,,,,,
,,,,,1678422679900,,,,,,,,,,,,,,,,,,,,,,,,,,2648,18.45527778,-67.15083333,,,,,,,,,,18.51555556,-67.12583333,0,,,,,,,,,,,
,,,,,1678422679933,,,,,,,,,,,,,,,,,,,,,,,,,,2648,18.45527778,-67.15083333,,,,,,,,,,18.51555556,-67.12583333,0,,,,,,,,,,,
,,,,,1678422679966,,,,,,,,,,,,,,,,,,,,,,,,,,2648,18.45527778,-67.15083333,,,,,,,,,,18.51555556,-67.12583333,0,,,,,,,,,,,
,,,,,1678422680000,,,,,,,,,,,,,,,,,,,,,,,,,,2648,18.45527778,-67.15083333,,,,,,,,,,18.51555556,-67.12611111,0,,,,,,,,,,,
,,,,,1678422680033,,,,,,,,,,,,,,,,,,,,,,,,,,2648,18.455,-67.15055556,,,,,,,,,,18.51555556,-67.12611111,0,,,,,,,,,,,
,,,,,1678422680066,,,,,,,,,,,,,,,,,,,,,,,,,,2648,18.455,-67.15055556,,,,,,,,,,18.51555556,-67.12611111,0,,,,,,,,,,,
,,,,,1678422680100,,,,,,,,,,,,,,,,,,,,,,,,,,2649,18.455,-67.15055556,,,,,,,,,,18.51555556,-67.12611111,0,,,,,,,,,,,
,,,,,1678422680133,,,,,,,,,,,,,,,,,,,,,,,,,,2649,18.45472222,-67.15055556,,,,,,,,,,18.51555556,-67.12611111,0,,,,,,,,,,,
,,,,,1678422680166,,,,,,,,,,,,,,,,,,,,,,,,,,2649,18.45472222,-67.15055556,,,,,,,,,,18.51555556,-67.12611111,0,,,,,,,,,,,
,,,,,1678422680200,,,,,,,,,,,,,,,,,,,,,,,,,,2649,18.45472222,-67.15055556,,,,,,,,,,18.51555556,-67.12611111,0,,,,,,,,,,,
,,,,,1678422680233,,,,,,,,,,,,,,,,,,,,,,,,,,2649,18.45472222,-67.15055556,,,,,,,,,,18.51555556,-67.12611111,0,,,,,,,,,,,
,,,,,1678422680266,,,,,,,,,,,,,,,,,,,,,,,,,,2649,18.45472222,-67.15055556,,,,,,,,,,18.51555556,-67.12611111,0,,,,,,,,,,,
,,,,,1678422680300,,,,,,,,,,,,,,,,,,,,,,,,,,2650,18.45472222,-67.15055556,,,,,,,,,,18.51555556,-67.12611111,0,,,,,,,,,,,
,,,,,1678422680333,,,,,,,,,,,,,,,,,,,,,,,,,,2650,18.45472222,-67.15027778,,,,,,,,,,18.51555556,-67.12611111,0,,,,,,,,,,,
,,,,,1678422680366,,,,,,,,,,,,,,,,,,,,,,,,,,2650,18.45472222,-67.15027778,,,,,,,,,,18.51555556,-67.12611111,0,,,,,,,,,,,
,,,,,1678422680400,,,,,,,,,,,,,,,,,,,,,,,,,,2650,18.45472222,-67.15027778,,,,,,,,,,18.51555556,-67.12611111,0,,,,,,,,,,,
,,,,,1678422680433,,,,,,,,,,,,,,,,,,,,,,,,,,2650,18.45472222,-67.15027778,,,,,,,,,,18.51555556,-67.12611111,0,,,,,,,,,,,
,,,,,1678422680466,,,,,,,,,,,,,,,,,,,,,,,,,,2650,18.45472222,-67.15027778,,,,,,,,,,18.51555556,-67.12611111,0,,,,,,,,,,,
,,,,,1678422680500,,,,,,,,,,,,,,,,,,,,,,,,,,2650,18.45472222,-67.15027778,,,,,,,,,,18.51555556,-67.12611111,0,,,,,,,,,,,
,,,,,1678422680533,,,,,,,,,,,,,,,,,,,,,,,,,,2650,18.45472222,-67.15027778,,,,,,,,,,18.51555556,-67.12611111,0,,,,,,,,,,,
,,,,,1678422680566,,,,,,,,,,,,,,,,,,,,,,,,,,2651,18.45444444,-67.15027778,,,,,,,,,,18.51555556,-67.12611111,0,,,,,,,,,,,
,,,,,1678422680600,,,,,,,,,,,,,,,,,,,,,,,,,,2651,18.45444444,-67.15027778,,,,,,,,,,18.51555556,-67.12611111,0,,,,,,,,,,,
,,,,,1678422680633,,,,,,,,,,,,,,,,,,,,,,,,,,2651,18.45444444,-67.15027778,,,,,,,,,,18.51555556,-67.12611111,0,,,,,,,,,,,
,,,,,1678422680666,,,,,,,,,,,,,,,,,,,,,,,,,,2651,18.45444444,-67.15027778,,,,,,,,,,18.51555556,-67.12611111,0,,,,,,,,,,,
,,,,,1678422680700,,,,,,,,,,,,,,,,,,,,,,,,,,2651,18.45444444,-67.15027778,,,,,,,,,,18.51555556,-67.12611111,0,,,,,,,,,,,
,,,,,1678422680733,,,,,,,,,,,,,,,,,,,,,,,,,,2652,18.45444444,-67.15027778,,,,,,,,,,18.51555556,-67.12611111,0,,,,,,,,,,,
,,,,,1678422680766,,,,,,,,,,,,,,,,,,,,,,,,,,2652,18.45444444,-67.15,,,,,,,,,,18.51555556,-67.12611111,0,,,,,,,,,,,
,,,,,1678422680800,,,,,,,,,,,,,,,,,,,,,,,,,,2652,18.45444444,-67.15,,,,,,,,,,18.51555556,-67.12611111,0,,,,,,,,,,,
,,,,,1678422680833,,,,,,,,,,,,,,,,,,,,,,,,,,2652,18.45444444,-67.15,,,,,,,,,,18.51555556,-67.12611111,0,,,,,,,,,,,
,,,,,1678422680866,,,,,,,,,,,,,,,,,,,,,,,,,,2652,18.45444444,-67.15,,,,,,,,,,18.51555556,-67.12611111,0,,,,,,,,,,,
,,,,,1678422680900,,,,,,,,,,,,,,,,,,,,,,,,,,2652,18.45444444,-67.15,,,,,,,,,,18.51555556,-67.12611111,0,,,,,,,,,,,
,,,,,1678422680933,,,,,,,,,,,,,,,,,,,,,,,,,,2653,18.45444444,-67.15,,,,,,,,,,18.51555556,-67.12611111,0,,,,,,,,,,,
,,,,,1678422680966,,,,,,,,,,,,,,,,,,,,,,,,,,2653,18.45444444,-67.15,,,,,,,,,,18.51555556,-67.12638889,0,,,,,,,,,,,
,,,,,1678422681000,,,,,,,,,,,,,,,,,,,,,,,,,,2653,18.45444444,-67.15,,,,,,,,,,18.51583333,-67.12638889,0,,,,,,,,,,,
,,,,,1678422681033,,,,,,,,,,,,,,,,,,,,,,,,,,2653,18.45416667,-67.15,,,,,,,,,,18.51583333,-67.12638889,0,,,,,,,,,,,
,,,,,1678422681066,,,,,,,,,,,,,,,,,,,,,,,,,,2653,18.45416667,-67.15,,,,,,,,,,18.51583333,-67.12638889,0,,,,,,,,,,,
,,,,,1678422681100,,,,,,,,,,,,,,,,,,,,,,,,,,2653,18.45416667,-67.15,,,,,,,,,,18.51583333,-67.12638889,0,,,,,,,,,,,
,,,,,1678422681133,,,,,,,,,,,,,,,,,,,,,,,,,,2653,18.45416667,-67.15,,,,,,,,,,18.51583333,-67.12638889,0,,,,,,,,,,,
,,,,,1678422681166,,,,,,,,,,,,,,,,,,,,,,,,,,2654,18.45416667,-67.15,,,,,,,,,,18.51583333,-67.12638889,0,,,,,,,,,,,
,,,,,1678422681200,,,,,,,,,,,,,,,,,,,,,,,,,,2654,18.45388889,-67.15,,,,,,,,,,18.51583333,-67.12638889,0,,,,,,,,,,,
,,,,,1678422681233,,,,,,,,,,,,,,,,,,,,,,,,,,2654,18.45388889,-67.15,,,,,,,,,,18.51583333,-67.12638889,0,,,,,,,,,,,
,,,,,1678422681266,,,,,,,,,,,,,,,,,,,,,,,,,,2654,18.45388889,-67.15,,,,,,,,,,18.51583333,-67.12638889,0,,,,,,,,,,,
,,,,,1678422681300,,,,,,,,,,,,,,,,,,,,,,,,,,2654,18.45388889,-67.15,,,,,,,,,,18.51583333,-67.12638889,0,,,,,,,,,,,
,,,,,1678422681333,,,,,,,,,,,,,,,,,,,,,,,,,,2654,18.45388889,-67.15,,,,,,,,,,18.51583333,-67.12638889,0,,,,,,,,,,,
,,,,,1678422681366,,,,,,,,,,,,,,,,,,,,,,,,,,2654,18.45388889,-67.15,,,,,,,,,,18.51583333,-67.12638889,0,,,,,,,,,,,
,,,,,1678422681400,,,,,,,,,,,,,,,,,,,,,,,,,,2655,18.45388889,-67.15,,,,,,,,,,18.51583333,-67.12638889,0,,,,,,,,,,,
,,,,,1678422681433,,,,,,,,,,,,,,,,,,,,,,,,,,2655,18.45388889,-67.14972222,,,,,,,,,,18.51583333,-67.12638889,0,,,,,,,,,,,
,,,,,1678422681466,,,,,,,,,,,,,,,,,,,,,,,,,,2655,18.45388889,-67.14972222,,,,,,,,,,18.51583333,-67.12638889,0,,,,,,,,,,,
,,,,,1678422681500,,,,,,,,,,,,,,,,,,,,,,,,,,2655,18.45388889,-67.14972222,,,,,,,,,,18.51583333,-67.12638889,0,,,,,,,,,,,
,,,,,1678422681533,,,,,,,,,,,,,,,,,,,,,,,,,,2655,18.45388889,-67.14972222,,,,,,,,,,18.51583333,-67.12638889,0,,,,,,,,,,,
,,,,,1678422681566,,,,,,,,,,,,,,,,,,,,,,,,,,2655,18.45388889,-67.14972222,,,,,,,,,,18.51583333,-67.12638889,0,,,,,,,,,,,
,,,,,1678422681600,,,,,,,,,,,,,,,,,,,,,,,,,,2656,18.45388889,-67.14972222,,,,,,,,,,18.51583333,-67.12638889,0,,,,,,,,,,,
,,,,,1678422681633,,,,,,,,,,,,,,,,,,,,,,,,,,2656,18.45361111,-67.14972222,,,,,,,,,,18.51583333,-67.12666667,0,,,,,,,,,,,
,,,,,1678422681666,,,,,,,,,,,,,,,,,,,,,,,,,,2656,18.45361111,-67.14972222,,,,,,,,,,18.51583333,-67.12666667,0,,,,,,,,,,,
,,,,,1678422681700,,,,,,,,,,,,,,,,,,,,,,,,,,2656,18.45361111,-67.14972222,,,,,,,,,,18.51583333,-67.12666667,0,,,,,,,,,,,
,,,,,1678422681733,,,,,,,,,,,,,,,,,,,,,,,,,,2656,18.45361111,-67.14972222,,,,,,,,,,18.51583333,-67.12666667,0,,,,,,,,,,,
,,,,,1678422681766,,,,,,,,,,,,,,,,,,,,,,,,,,2656,18.45361111,-67.14972222,,,,,,,,,,18.51583333,-67.12666667,0,,,,,,,,,,,
,,,,,1678422681800,,,,,,,,,,,,,,,,,,,,,,,,,,2657,18.45361111,-67.14972222,,,,,,,,,,18.51583333,-67.12666667,0,,,,,,,,,,,
,,,,,1678422681833,,,,,,,,,,,,,,,,,,,,,,,,,,2657,18.45361111,-67.14944444,,,,,,,,,,18.51583333,-67.12666667,0,,,,,,,,,,,
,,,,,1678422681866,,,,,,,,,,,,,,,,,,,,,,,,,,2657,18.45361111,-67.14944444,,,,,,,,,,18.51583333,-67.12666667,0,,,,,,,,,,,
,,,,,1678422681900,,,,,,,,,,,,,,,,,,,,,,,,,,2657,18.45361111,-67.14944444,,,,,,,,,,18.51583333,-67.12666667,0,,,,,,,,,,,
,,,,,1678422681933,,,,,,,,,,,,,,,,,,,,,,,,,,2657,18.45361111,-67.14944444,,,,,,,,,,18.51583333,-67.12666667,0,,,,,,,,,,,
,,,,,1678422681966,,,,,,,,,,,,,,,,,,,,,,,,,,2657,18.45361111,-67.14944444,,,,,,,,,,18.51583333,-67.12666667,0,,,,,,,,,,,
,,,,,1678422682000,,,,,,,,,,,,,,,,,,,,,,,,,,2658,18.45361111,-67.14944444,,,,,,,,,,18.51583333,-67.12666667,0,,,,,,,,,,,
