0 time,1 glare_angle,2 glare_angle_wrt_horizon,3 bank_angle,4 azimuth,5 gaussian_smoothed_azimuth,6 smoothed_glare_angle,7 Y bump,8 Markus KF Rad,Pip Angle,Pip,d-Pip,12 KF Deg,13 KF Deg Adj,Frame
17.61761762,-47.42450575,-16.62450575,30.8,27,27.15518964,-47.83275386,210.934,-0.85041098,-26.82416095,26.82416095,16.13962955,-48.72496001,-48.72496001,528
17.65098432,-47.09601039,-16.29601039,30.8,27,27.09484479,-47.87942246,210.871,-0.85041098,-26.76909713,26.76909713,14.49361718,-48.72496001,-48.72496001,529
17.68435102,-48.34189083,-17.44189083,30.9,27,27.03426558,-47.93311303,211.449,-0.85041098,-26.71235852,26.71235852,14.32613927,-48.72496001,-48.72496001,530
17.71771772,-46.25846629,-15.35846629,30.9,27,26.97344999,-47.99126913,211.371,-0.85041098,-26.65351516,26.65351516,14.11566445,-48.72496001,-48.72496001,531
17.75108442,-48.43596507,-17.53596507,30.9,27,26.91240197,-48.05108184,210.895,-0.85041098,-26.59668366,26.59668366,14.31684982,-48.72496001,-48.72496001,532
17.78445112,-49.30419164,-18.50419164,30.8,27,26.85110737,-48.109745,210.961,-0.85041098,-26.54580108,26.54580108,14.91174164,-48.72496001,-48.72496001,533
17.81781782,-46.14543522,-15.34543522,30.8,27,26.78957118,-48.16471164,210.855,-0.85041098,-26.4935111,26.4935111,14.77100209,-48.72496001,-48.72496001,534
17.85118452,-48.41655559,-17.51655559,30.9,27,26.72779341,-48.21394781,210.66,-0.85041098,-26.4383859,26.4383859,14.48748064,-48.72496001,-48.72496001,535
17.88455122,-48.37993724,-17.47993724,30.9,27,26.66577463,-48.25612608,210.906,-0.85041098,-26.3861741,26.3861741,14.77881973,-48.72496001,-48.72496001,536
17.91791792,-47.57504469,-16.67504469,30.9,27,26.60351593,-48.29070988,211.539,-0.85041098,-26.33475426,26.33475426,14.85801573,-48.72496001,-48.72496001,537
17.95128462,-48.98062001,-18.08062001,30.9,27,26.54101896,-48.31791385,211.488,-0.85041098,-26.27921758,26.27921758,14.446332,-48.72496001,-48.72496001,538
17.98465132,-47.59938913,-16.69938913,30.9,27,26.47828594,-48.33852247,211.66,-0.85041098,-26.23348932,26.23348932,15.42717445,-48.72496001,-48.72496001,539
18.01801802,-48.39590951,-17.39590951,31,27,26.41531961,-48.35367034,211.477,-0.85041098,-26.18611972,26.18611972,15.26303918,-48.72496001,-48.72496001,540
18.05138472,-47.493444,-16.493444,31,26,26.35212326,-48.36462223,210.965,-0.85041098,-26.14495705,26.14495705,15.88373382,-48.72496001,-48.72496001,541
18.08475142,-47.89245924,-16.89245924,31,26,26.28870072,-48.37260849,210.969,-0.85041098,-26.10507268,26.10507268,16.01156282,-48.72496001,-48.72496001,542
18.11811812,-49.23019441,-18.23019441,31,26,26.22505631,-48.37877355,211.395,-0.85041098,-26.04608884,26.04608884,14.10161591,-48.72496001,-48.72496001,543
18.15148482,-48.89099881,-17.79099881,31.1,26,26.16119482,-48.38419203,211.496,-0.85041098,-25.97273119,25.97273119,12.66423482,-48.72496001,-48.72496001,544
18.18485152,-50.00671361,-18.80671361,31.2,26,26.09712152,-48.38994686,211.348,-0.85041098,-25.9052908,25.9052908,13.25596073,-48.72496001,-48.72496001,545
18.21821822,-49.08704084,-17.88704084,31.2,26,26.03284209,-48.3971806,210.906,-0.85041098,-25.84339053,25.84339053,13.80997382,-48.72496001,-48.72496001,546
18.25158492,-48.65402495,-17.35402495,31.3,26,25.9683626,-48.40710401,210.781,-0.85041098,-25.76438919,25.76438919,12.09986536,-48.72496001,-48.72496001,547
18.28495162,-48.87803519,-17.57803519,31.3,26,25.90368949,-48.42089397,210.66,-0.85041098,-25.70294888,25.70294888,13.85596873,-48.72496001,-48.72496001,548
18.31831832,-47.33421311,-15.93421311,31.4,26,25.83882951,-48.43950232,210.66,-0.85041098,-25.64549812,25.64549812,14.25492482,-48.72496001,-48.72496001,549
18.35168502,-48.33738528,-16.73738528,31.6,26,25.77378849,-48.46340819,210.879,-0.85041098,-25.56896536,25.56896536,12.34672345,-48.72496001,-48.72496001,550
18.38505172,-48.37211552,-16.67211552,31.7,26,25.70857249,-48.4923476,211.48,-0.85041098,-25.49112035,25.49112035,12.21549891,-48.72496001,-48.72496001,551
18.41841842,-47.07482482,-15.27482482,31.8,26,25.64318893,-48.52517323,211.555,-0.85041098,-25.40520703,25.40520703,11.40866791,-48.72496001,-48.72496001,552
18.45178512,-48.45133836,-16.55133836,31.9,26,25.57764534,-48.55986296,211.547,-0.85041098,-25.30967617,25.30967617,10.44691455,-48.72496001,-48.72496001,553
18.48515182,-49.50907638,-17.50907638,32,25,25.51194934,-48.59376934,211.66,-0.85041098,-25.22289844,25.22289844,11.32222645,-48.72496001,-48.72496001,554
18.51851852,-48.93823123,-16.73823123,32.2,25,25.44610863,-48.62407669,211.352,-0.85041098,-25.15434788,25.15434788,13.144944,-48.72496001,-48.72496001,555
18.55188522,-46.64631628,-14.44631628,32.2,25,25.3801309,-48.64835596,211.289,-0.85041098,-25.09567485,25.09567485,14.13269718,-48.72496001,-48.72496001,556
18.58525192,-48.81298116,-16.51298116,32.3,25,25.31402389,-48.6651033,210.66,-0.85041098,-25.02944672,25.02944672,13.37718727,-48.72496001,-48.72496001,557
18.61861862,-47.94232135,-15.54232135,32.4,25,25.2477953,-48.6740892,210.66,-0.85041098,-24.96642826,24.96642826,13.69815382,-48.72496001,-48.72496001,558
18.65198532,-48.08320544,-15.38320544,32.7,25,25.1814528,-48.67642116,210.773,-0.85041098,-24.89012515,24.89012515,12.36968873,-48.72496001,-48.72496001,559
18.68535202,-47.94097134,-15.24097134,32.7,25,25.11500401,-48.67428902,210.883,-0.85041098,-24.80505361,24.80505361,11.49284627,-48.72496001,-48.72496001,560
18.71871872,-47.95734629,-15.15734629,32.8,25,25.04845648,-48.67044787,211.418,-0.85041098,-24.70874594,24.70874594,10.36923291,-48.72496001,-48.72496001,561
18.75208542,-48.78833893,-15.68833893,33.1,25,24.98181767,-48.66758763,211.484,-0.85041098,-24.64301047,24.64301047,13.42645345,-48.72496001,-48.72496001,562
18.78545212,-49.98538976,-16.88538976,33.1,25,24.91508826,-48.66775317,211.441,-0.85041098,-24.56659931,24.56659931,12.35888364,-48.72496001,-48.72496001,563
18.81881882,-49.74144599,-16.54144599,33.2,25,24.84828072,-48.67195956,211.496,-0.85041098,-24.49490599,24.49490599,12.83066827,-48.72496001,-48.72496001,564
18.85218552,-48.96197197,-15.56197197,33.4,25,24.7814019,-48.68009605,211.516,-0.85041098,-24.42405947,24.42405947,12.91534745,-48.72496001,-48.72496001,565
18.88555222,-49.66548481,-16.16548481,33.5,25,24.71445847,-48.69112002,211.52,-0.85041098,-24.34883447,24.34883447,12.47750073,-48.72496001,-48.72496001,566
18.91891892,-49.64985603,-16.04985603,33.6,25,24.64745687,-48.7034518,211.586,-0.85041098,-24.25525526,24.25525526,10.64207891,-48.72496001,-48.72496001,567
18.95228562,-49.17746534,-15.37746534,33.8,25,24.58040883,-48.71544465,211.434,-0.85041098,-24.15349107,24.15349107,9.823580273,-48.72496001,-48.72496001,568
18.98565232,-48.50486677,-14.60486677,33.9,25,24.51331388,-48.72577647,211.391,-0.85041098,-24.06922922,24.06922922,11.57381564,-48.72496001,-48.72496001,569
19.01901902,-50.20775711,-16.30775711,33.9,25,24.44617796,-48.73367981,210.93,-0.85041098,-23.98880391,23.98880391,11.957469,-48.72496001,-48.72496001,570
19.05238572,-50.8547729,-16.8547729,34,24,24.37900671,-48.73895403,210.918,-0.85041098,-23.89303218,23.89303218,10.422827,-48.72496001,-48.72496001,571
19.08575242,-48.37955013,-14.27955013,34.1,24,24.31180545,-48.74182746,210.883,-0.85041098,-23.82364892,23.82364892,13.06167336,-48.72496001,-48.72496001,572
19.11911912,-46.67887522,-12.57887522,34.1,24,24.24457919,-48.74272414,210.883,-0.85041098,-23.74282043,23.74282043,11.91715145,-48.72496001,-48.72496001,573
19.15248582,-48.57067082,-14.27067082,34.3,24,24.1773326,-48.74204951,211.496,-0.85041098,-23.67437263,23.67437263,13.15521982,-48.72496001,-48.72496001,574
19.18585252,-48.72337032,-14.42337032,34.3,24,24.11007,-48.74006787,211.59,-0.85041098,-23.59493613,23.59493613,12.05634991,-48.72496001,-48.72496001,575
19.21921922,-51.45865966,-17.15865966,34.3,24,24.04279535,-48.73688317,211.441,-0.85041098,-23.52002864,23.52002864,12.50925109,-48.72496001,-48.72496001,576
19.25258592,-46.75523265,-12.35523265,34.4,24,23.97551224,-48.73250586,211.406,-0.85041098,-23.43617837,23.43617837,11.61497273,-48.72496001,-48.72496001,577
19.28595262,-47.55952808,-13.15952808,34.4,24,23.90822389,-48.72695198,211.496,-0.85041098,-23.37363304,23.37363304,13.74546764,-48.72496001,-48.72496001,578
19.31931932,-49.5347087,-15.0347087,34.5,24,23.84092646,-48.72033685,211.469,-0.85041098,-23.3239014,23.3239014,15.02683591,-48.72496001,-48.72496001,579
19.35268602,-50.09983346,-15.39983346,34.7,24,23.77362763,-48.71291357,211.277,-0.85041098,-23.25281319,23.25281319,12.89117927,-48.72496001,-48.72496001,580
19.38605272,-48.87631798,-14.27631798,34.6,24,23.70632922,-48.70506145,211.371,-0.85041098,-23.18727892,23.18727892,13.44657255,-48.72496001,-48.72496001,581
19.41941942,-48.11944946,-13.51944946,34.6,24,23.63903262,-48.69723186,211.5,-0.85041098,-23.13079607,23.13079607,14.35171509,-48.72496001,-48.72496001,582
19.45278612,-47.59961546,-12.89961546,34.7,23,23.57173885,-48.68988536,211.441,-0.85041098,-23.07373149,23.07373149,14.29354218,-48.72496001,-48.72496001,583
19.48615282,-49.58220037,-14.88220037,34.7,23,23.50444852,-48.68344117,211.441,-0.85041098,-23.02238093,23.02238093,14.86494345,-48.72496001,-48.72496001,584
19.51951952,-48.16563965,-13.46563965,34.7,23,23.43716189,-48.67823261,211.41,-0.85041098,-22.95086259,22.95086259,12.84816627,-48.72496001,-48.72496001,585
19.55288622,-48.65685379,-13.85685379,34.8,23,23.36987887,-48.67448387,211.523,-0.85041098,-22.88029554,22.88029554,12.94329536,-48.72496001,-48.72496001,586
19.58625292,-48.52840879,-13.72840879,34.8,23,23.30260453,-48.67229767,211.656,-0.85041098,-22.81375247,22.81375247,13.34569245,-48.72496001,-48.72496001,587
19.61961962,-48.00355608,-13.20355608,34.8,23,23.23533172,-48.67164373,211.395,-0.85041098,-22.76269158,22.76269158,14.89391145,-48.72496001,-48.72496001,588
19.65298632,-48.79223619,-13.99223619,34.8,23,23.16805971,-48.67237235,210.84,-0.85041098,-22.70998218,22.70998218,14.72905991,-48.72496001,-48.72496001,589
19.68635302,-49.47821662,-14.67821662,34.8,23,23.10078752,-48.67422591,211.457,-0.85041098,-22.6336409,22.6336409,12.36587182,-48.72496001,-48.72496001,590
19.71971972,-48.08536625,-13.28536625,34.8,23,23.03351401,-48.67688665,211.457,-0.85041098,-22.57061675,22.57061675,13.69758509,-48.72496001,-48.72496001,591
19.75308642,-50.05468125,-15.25468125,34.8,23,22.96623791,-48.68003658,211.445,-0.85041098,-22.50914034,22.50914034,13.85235882,-48.72496001,-48.72496001,592
19.78645312,-50.57877306,-15.77877306,34.8,23,22.89895116,-48.68342321,211.43,-0.85041098,-22.46922072,22.46922072,16.00803782,-48.72496001,-48.72496001,593
19.81981982,-48.69561691,-13.89561691,34.8,23,22.83165762,-48.68690769,211.344,-0.85041098,-22.41867916,22.41867916,14.94584418,-48.72496001,-48.72496001,594
19.85318652,-48.73660592,-13.93660592,34.8,23,22.76435564,-48.69048208,211.469,-0.85041098,-22.33412505,22.33412505,11.54458882,-48.72496001,-48.72496001,595
19.88655322,-47.79366369,-12.99366369,34.8,23,22.69704357,-48.69422636,210.824,-0.85041098,-22.26727917,22.26727917,13.31541218,-48.72496001,-48.72496001,596
19.91991992,-49.63564722,-14.83564722,34.8,23,22.62971985,-48.69825076,211.422,-0.85041098,-22.21970423,22.21970423,15.24250664,-48.72496001,-48.72496001,597
19.95328662,-47.85903634,-13.05903634,34.8,23,22.56238301,-48.70260953,210.945,-0.85041098,-22.15943823,22.15943823,13.97339964,-48.72496001,-48.72496001,598
19.98665332,-48.97405132,-14.17405132,34.8,23,22.49503169,-48.70723859,211.332,-0.85041098,-22.10381448,22.10381448,14.43762536,-48.72496001,-48.72496001,599
20.02002002,-47.98511652,-13.08511652,34.9,23,22.42766469,-48.71193471,211.367,-0.85041098,-22.02970776,22.02970776,12.58932709,-48.72496001,-48.72496001,600
20.05338672,-47.73074597,-12.83074597,34.9,22,22.36028101,-48.71638527,211.414,-0.85041098,-21.97281056,21.97281056,14.31028055,-48.72496001,-48.72496001,601
20.08675342,-46.3798078,-11.5798078,34.8,22,22.29287981,-48.72024193,210.742,-0.85041098,-21.92165373,21.92165373,14.88431645,-48.72496001,-48.72496001,602
20.12012012,-49.04627619,-14.34627619,34.7,22,22.22546048,-48.72322058,210.824,-0.85041098,-21.86761398,21.86761398,14.59602564,-48.72496001,-48.72496001,603
20.15348682,-49.13786105,-14.43786105,34.7,22,22.15802809,-48.72519778,210.863,-0.85041098,-21.80099348,21.80099348,13.33795009,-48.72496001,-48.72496001,604
20.18685352,-48.88118877,-14.18118877,34.7,22,22.09057598,-48.72629299,211.461,-0.85041098,-21.73264721,21.73264721,13.16537227,-48.72496001,-48.72496001,605
20.22022022,-48.72294076,-14.02294076,34.7,22,22.02310434,-48.72686867,211.66,-0.85041098,-21.68993175,21.68993175,15.72845455,-48.72496001,-48.72496001,606
20.25358692,-48.58173736,-13.98173736,34.6,22,21.95561357,-48.72751072,211.52,-0.85041098,-21.63361973,21.63361973,14.36879836,-48.72496001,-48.72496001,607
20.28695362,-50.07496196,-15.47496196,34.6,22,21.88810423,-48.72894369,211.609,-0.85041098,-21.57554807,21.57554807,14.19283336,-48.72496001,-48.72496001,608
20.32032032,-48.41719674,-13.81719674,34.6,22,21.82057706,-48.73191908,211.66,-0.85041098,-21.52448831,21.52448831,14.89402418,-48.72496001,-48.72496001,609
20.35368702,-48.7761016,-14.1761016,34.6,22,21.75303295,-48.73710443,211.66,-0.85041098,-21.4657309,21.4657309,14.124259,-48.72496001,-48.72496001,610
20.38705372,-46.5306483,-11.9306483,34.6,22,21.68546627,-48.74499679,211.391,-0.85041098,-21.41721942,21.41721942,15.14885218,-48.72496001,-48.72496001,611
20.42042042,-50.62303642,-16.02303642,34.6,22,21.61788342,-48.75589071,210.902,-0.85041098,-21.37325765,21.37325765,15.603823,-48.72496001,-48.72496001,612
20.45378712,-48.63168716,-14.03168716,34.6,21,21.55028545,-48.76988057,210.711,-0.85041098,-21.32270796,21.32270796,14.94503091,-48.72496001,-48.72496001,613
20.48715382,-49.080363,-14.580363,34.5,21,21.48267344,-48.78692056,210.887,-0.85041098,-21.27164221,21.27164221,14.89342445,-48.72496001,-48.72496001,614
20.52052052,-49.06941881,-14.56941881,34.5,21,21.41504858,-48.80687881,211.445,-0.85041098,-21.20634522,21.20634522,13.47030127,-48.72496001,-48.72496001,615
20.55388722,-50.34920949,-15.94920949,34.4,21,21.34741206,-48.82959037,210.859,-0.85041098,-21.13299149,21.13299149,12.66462745,-48.72496001,-48.72496001,616
20.58725392,-47.70518461,-13.30518461,34.4,21,21.27976514,-48.85486092,211.559,-0.85041098,-21.0658973,21.0658973,13.29058045,-48.72496001,-48.72496001,617
20.62062062,-48.14036291,-13.74036291,34.4,21,21.21210912,-48.88242951,211.566,-0.85041098,-21.0125063,21.0125063,14.6609,-48.72496001,-48.72496001,618
20.65398732,-49.33740906,-14.93740906,34.4,21,21.14444531,-48.91193721,211.613,-0.85041098,-20.9549705,20.9549705,14.24642073,-48.72496001,-48.72496001,619
20.68735402,-50.57999121,-16.17999121,34.4,21,21.07677508,-48.94291736,210.836,-0.85041098,-20.89984603,20.89984603,14.48755291,-48.72496001,-48.72496001,620
20.72072072,-48.26282962,-13.86282962,34.4,21,21.00909983,-48.97480483,211.043,-0.85041098,-20.82614339,20.82614339,12.62973591,-48.72496001,-48.72496001,621
20.75408742,-46.51939792,-12.21939792,34.3,21,20.94142647,-49.006957,210.66,-0.85041098,-20.76011601,20.76011601,13.39726155,-48.72496001,-48.72496001,622
20.78745412,-47.04885425,-12.74885425,34.3,21,20.87375005,-49.0386986,210.66,-0.85041098,-20.70492651,20.70492651,14.48104982,-48.72496001,-48.72496001,623
20.82082082,-50.04267658,-15.74267658,34.3,21,20.80606564,-49.069346,210.816,-0.85041098,-20.65694783,20.65694783,15.20213209,-48.72496001,-48.72496001,624
20.85418752,-50.25212742,-15.95212742,34.3,21,20.73838031,-49.0981992,210.758,-0.85041098,-20.5856661,20.5856661,12.871827,-48.72496001,-48.72496001,625
20.88755422,-50.55212081,-16.25212081,34.3,21,20.67069569,-49.12452631,210.789,-0.85041098,-20.52766273,20.52766273,14.19966373,-48.72496001,-48.72496001,626
20.92092092,-50.78844639,-16.48844639,34.3,21,20.60301349,-49.14759389,210.891,-0.85041098,-20.47609623,20.47609623,14.84334991,-48.72496001,-48.72496001,627
20.95428762,-48.26227437,-13.96227437,34.3,21,20.5353355,-49.16671691,210.875,-0.85041098,-20.42267126,20.42267126,14.65750291,-48.72496001,-48.72496001,628
20.98765432,-48.27950974,-13.97950974,34.3,21,20.46766362,-49.18134797,210.785,-0.85041098,-20.3695339,20.3695339,14.686264,-48.72496001,-48.72496001,629
21.02102102,-49.07292725,-14.77292725,34.3,20,20.39999987,-49.19111594,210.883,-0.85041098,-20.30780272,20.30780272,13.82688136,-48.72496001,-48.72496001,630
21.05438772,-49.49793721,-15.19793721,34.3,20,20.33234641,-49.19579966,211.43,-0.85041098,-20.24248072,20.24248072,13.46780018,-48.72496001,-48.72496001,631
21.08775442,-49.36512229,-15.16512229,34.2,20,20.26470556,-49.19521949,211.562,-0.85041098,-20.20732353,20.20732353,16.484281,-48.72496001,-48.72496001,632
21.12112112,-47.10862102,-12.80862102,34.3,20,20.19707979,-49.18909494,211.613,-0.85041098,-20.17050983,20.17050983,16.31863,-48.72496001,-48.72496001,633
21.15448782,-51.45889954,-17.15889954,34.3,20,20.12947178,-49.17695964,211.578,-0.85041098,-20.10997684,20.10997684,13.94670109,-48.72496001,-48.72496001,634
21.18785452,-49.67640224,-15.47640224,34.2,20,20.06188313,-49.158212,211.41,-0.85041098,-20.04378118,20.04378118,13.38043382,-48.72496001,-48.72496001,635
21.22122122,-51.22806522,-17.02806522,34.2,20,19.99431563,-49.13230833,211.457,-0.85041098,-19.98934146,19.98934146,14.55602782,-48.72496001,-48.72496001,636
21.25458792,-50.44269724,-16.24269724,34.2,20,19.92677236,-49.09907556,210.805,-0.85041098,-19.93909877,19.93909877,14.97573145,-48.72496001,-48.72496001,637
21.28795462,-48.5331857,-14.3331857,34.2,20,19.85925653,-49.05899217,210.852,-0.85041098,-19.90085137,19.90085137,16.17525955,-48.72496001,-48.72496001,638
21.32132132,-48.14577258,-13.94577258,34.2,20,19.79177141,-49.01335949,210.879,-0.85041098,-19.8520395,19.8520395,15.11881364,-48.72496001,-48.72496001,639
21.35468802,-49.40041178,-15.20041178,34.2,20,19.72432039,-48.96419794,210.879,-0.85041098,-19.79200015,19.79200015,13.99606473,-48.72496001,-48.72496001,640
21.38805472,-49.70270658,-15.50270658,34.2,20,19.65690688,-48.91396162,211.434,-0.85041098,-19.74209059,19.74209059,15.00904455,-48.72496001,-48.72496001,641
21.42142142,-48.54980322,-14.24980322,34.3,20,19.58953435,-48.86508465,210.945,-0.85041098,-19.69913576,19.69913576,15.70451645,-48.72496001,-48.72496001,642
21.45478812,-47.85289906,-13.65289906,34.2,19,19.52220628,-48.81953336,210.812,-0.85041098,-19.63105239,19.63105239,13.191663,-48.72496001,-48.72496001,643
21.48815482,-48.72337989,-14.42337989,34.3,19,19.45492611,-48.77851044,210.879,-0.85041098,-19.55613775,19.55613775,12.50853655,-48.72496001,-48.72496001,644
21.52152152,-47.49868679,-13.19868679,34.3,19,19.38769725,-48.74232239,210.844,-0.85041098,-19.4928987,19.4928987,13.67609409,-48.72496001,-48.72496001,645
21.55488822,-50.42013172,-16.12013172,34.3,19,19.320523,-48.71052333,210.852,-0.85041098,-19.43366649,19.43366649,14.07677927,-48.72496001,-48.72496001,646
21.58825492,-49.34172987,-15.14172987,34.2,19,19.25340656,-48.68212404,210.855,-0.85041098,-19.37766448,19.37766448,14.39979955,-48.72496001,-48.72496001,647
21.62162162,-48.29739636,-14.09739636,34.2,19,19.18635093,-48.65586785,210.723,-0.85041098,-19.30486414,19.30486414,12.71996555,-48.72496001,-48.72496001,648
21.65498832,-47.58070905,-13.38070905,34.2,19,19.11935893,-48.63048477,210.66,-0.85041098,-19.23730373,19.23730373,13.24395955,-48.72496001,-48.72496001,649
21.68835502,-49.96195172,-15.76195172,34.2,19,19.0524331,-48.6049394,210.762,-0.85041098,-19.17839782,19.17839782,14.10940818,-48.72496001,-48.72496001,650
21.72172172,-48.84955065,-14.54955065,34.3,19,18.98557569,-48.57858938,210.871,-0.85041098,-19.13184559,19.13184559,15.344777,-48.72496001,-48.72496001,651
21.75508842,-48.63211465,-14.33211465,34.3,19,18.9187941,-48.551304,210.984,-0.85041098,-19.0823682,19.0823682,15.05226155,-48.72496001,-48.72496001,652
21.78845512,-48.87646985,-14.57646985,34.3,19,18.85207668,-48.52351391,211.406,-0.85041098,-19.02109624,19.02109624,13.87280355,-48.72496001,-48.72496001,653
21.82182182,-48.62692251,-14.32692251,34.3,19,18.78542992,-48.4961753,211.66,-0.85041098,-18.96476401,18.96476401,14.36677691,-48.72496001,-48.72496001,654
21.85518852,-46.55288636,-12.25288636,34.3,19,18.71885433,-48.47059604,210.93,-0.85041098,-18.91845393,18.91845393,15.36899218,-48.72496001,-48.72496001,655
21.88855522,-47.84880266,-13.54880266,34.3,19,18.65234981,-48.44810768,210.922,-0.85041098,-18.87433707,18.87433707,15.58831391,-48.72496001,-48.72496001,656
21.92192192,-48.6480517,-14.3480517,34.3,19,18.58591563,-48.42970114,210.66,-0.85041098,-18.82109276,18.82109276,14.67556936,-48.72496001,-48.72496001,657
21.95528862,-49.02960896,-14.72960896,34.3,19,18.51955043,-48.41570554,210.66,-0.85041098,-18.76198626,18.76198626,14.08935018,-48.72496001,-48.72496001,658
21.98865532,-49.014827,-14.714827,34.3,18,18.45325213,-48.40563097,210.891,-0.85041098,-18.72159271,18.72159271,15.96064445,-48.72496001,-48.72496001,659
22.02202202,-48.14610456,-13.84610456,34.3,18,18.38701794,-48.39824168,210.828,-0.85041098,-18.67796091,18.67796091,15.63682064,-48.72496001,-48.72496001,660
22.05538872,-47.66710153,-13.36710153,34.3,18,18.32084434,-48.39189705,210.688,-0.85041098,-18.62836246,18.62836246,15.04015473,-48.72496001,-48.72496001,661
22.08875542,-48.24695008,-13.94695008,34.3,18,18.254727,-48.38504404,210.68,-0.85041098,-18.5690255,18.5690255,14.06630436,-48.72496001,-48.72496001,662
22.12212212,-47.27124553,-12.97124553,34.3,18,18.18866085,-48.37671153,210.953,-0.85041098,-18.50785233,18.50785233,13.88268282,-48.72496001,-48.72496001,663
22.15548882,-49.95106322,-15.65106322,34.3,18,18.12264551,-48.36688111,210.855,-0.85041098,-18.46223778,18.46223778,15.43854427,-48.72496001,-48.72496001,664
22.18885552,-47.3968374,-13.0968374,34.3,18,18.05666115,-48.35653825,211.445,-0.85041098,-18.41079051,18.41079051,14.85527318,-48.72496001,-48.72496001,665
22.22222222,-47.41041068,-13.11041068,34.3,18,17.99070576,-48.34747064,211.391,-0.85041098,-18.34661475,18.34661475,13.58242445,-48.72496001,-48.72496001,666
22.25558892,-48.02789658,-13.72789658,34.3,18,17.92477106,-48.34182287,210.875,-0.85041098,-18.28019015,18.28019015,13.35753973,-48.72496001,-48.72496001,667
22.28895562,-50.14172786,-15.84172786,34.3,18,17.85884796,-48.3416017,211.383,-0.85041098,-18.223961,18.223961,14.37708491,-48.72496001,-48.72496001,668
22.32232232,-47.67948589,-13.27948589,34.4,18,17.79292663,-48.34829778,211.445,-0.85041098,-18.17858407,18.17858407,15.46230682,-48.72496001,-48.72496001,669
22.35568902,-47.17680126,-12.77680126,34.4,18,17.72699657,-48.36273487,211.496,-0.85041098,-18.12646265,18.12646265,14.78785845,-48.72496001,-48.72496001,670
22.38905572,-49.92304616,-15.52304616,34.4,18,17.66104663,-48.38516783,210.895,-0.85041098,-18.05472764,18.05472764,12.826499,-48.72496001,-48.72496001,671
22.42242242,-49.4581531,-15.0581531,34.4,18,17.59506513,-48.41551744,211.465,-0.85041098,-17.99276272,17.99276272,13.80350809,-48.72496001,-48.72496001,672
22.45578912,-50.46800635,-16.06800635,34.4,17,17.52903992,-48.45359943,211.531,-0.85041098,-17.94152598,17.94152598,14.87632582,-48.72496001,-48.72496001,673
22.48915582,-47.90039188,-13.50039188,34.4,17,17.46295846,-48.49919045,211.52,-0.85041098,-17.89344013,17.89344013,15.19141491,-48.72496001,-48.72496001,674
22.52252252,-50.2988416,-15.8988416,34.4,17,17.39680798,-48.55191871,211.438,-0.85041098,-17.83659125,17.83659125,14.31511173,-48.72496001,-48.72496001,675
22.55588922,-49.96584543,-15.56584543,34.4,17,17.33057552,-48.61101032,211.426,-0.85041098,-17.77342138,17.77342138,13.68301345,-48.72496001,-48.72496001,676
22.58925592,-48.21674531,-13.81674531,34.4,17,17.26424146,-48.67500364,210.891,-0.85041098,-17.72198653,17.72198653,14.85651527,-48.72496001,-48.72496001,677
22.62262262,-47.930731,-13.430731,34.5,17,17.19779815,-48.74166211,210.664,-0.85041098,-17.67569411,17.67569411,15.370758,-48.72496001,-48.72496001,678
22.65598932,-48.43351796,-14.03351796,34.4,17,17.1312327,-48.80806914,210.66,-0.85041098,-17.62489315,17.62489315,14.919904,-48.72496001,-48.72496001,679
22.68935602,-46.24088058,-11.84088058,34.4,17,17.06453254,-48.87102364,210.66,-0.85041098,-17.56010669,17.56010669,13.52135391,-48.72496001,-48.72496001,680
22.72272272,-49.77454569,-15.37454569,34.4,17,16.99768558,-48.92754237,210.66,-0.85041098,-17.49766245,17.49766245,13.75557564,-48.72496001,-48.72496001,681
22.75608942,-50.36230807,-15.86230807,34.5,17,16.9306858,-48.97533495,210.66,-0.85041098,-17.46427043,17.46427043,16.66079827,-48.72496001,-48.72496001,682
22.78945612,-49.10924137,-14.60924137,34.5,17,16.86351596,-49.01311293,210.66,-0.85041098,-17.42636233,17.42636233,16.20918991,-48.72496001,-48.72496001,683
22.82282282,-50.96321338,-16.46321338,34.5,17,16.79616637,-49.04072921,210.809,-0.85041098,-17.37801562,17.37801562,15.16532936,-48.72496001,-48.72496001,684
22.85618952,-50.89787803,-16.39787803,34.5,17,16.72862828,-49.05906514,210.734,-0.85041098,-17.31084172,17.31084172,13.28260918,-48.72496001,-48.72496001,685
22.88955622,-48.52457932,-14.02457932,34.5,17,16.66089402,-49.06979344,210.809,-0.85041098,-17.250862,17.250862,14.00202864,-48.72496001,-48.72496001,686
22.92292292,-48.75722868,-14.25722868,34.5,17,16.59295712,-49.07506453,210.766,-0.85041098,-17.20859427,17.20859427,15.77322673,-48.72496001,-48.72496001,687
22.95628962,-48.45237876,-13.95237876,34.5,17,16.52481236,-49.0771842,210.738,-0.85041098,-17.15814075,17.15814075,14.95464773,-48.72496001,-48.72496001,688
22.98965632,-48.20035295,-13.70035295,34.5,17,16.45645589,-49.07829698,210.793,-0.85041098,-17.08732191,17.08732191,12.91811582,-48.72496001,-48.72496001,689
23.02302302,-49.19170951,-14.69170951,34.5,17,16.38788527,-49.08009368,211.438,-0.85041098,-17.02653266,17.02653266,13.92107545,-48.72496001,-48.72496001,690
