time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
136500,2024-01-04 22:21:57,38.719344735236,-121.168295655115,162.40158,,,635.58565518126,42.979004,22.2799224,147.251317048,1397.69689512,28,5,8.193,641.81925118126,168.635176,22.5036164,542.79201212,-22.145706,2.460634,0,172.8, -15.1, 4,0,1,1684,1024,1024,1024,100,0,0,0,161.4,-38,0,91,4.108,4.097,0,0,0,0,3.949,82.76,635.58565518126,162.40158,6,P-GPS,
136600,2024-01-04 22:21:57,38.7193359118835,-121.168294314716,162.40158,,,635.58565518126,42.979004,22.2799224,149.064637316,1400.93836504,28,5,8.193,641.81925118126,168.635176,22.5036164,542.79201212,-22.145706,2.460634,0,172.8, -15, 4,0,1,1684,1024,1024,1024,100,0,0,0,161.4,-38,0,91,4.108,4.097,0,0,0,0,3.949,82.76,635.58565518126,162.40158,6,P-GPS,
136700,2024-01-04 22:21:57,38.7193265532289,-121.168292982925,162.073496,,,635.25757118126,42.979004,22.5036164,151.059059952,1404.37340452,28,5,8.193,641.81925118126,168.635176,22.5036164,542.79201212,-22.3694,2.460634,0,172.9, -14.8, 4,0,1,1684,1024,1024,1024,100,0,0,0,161.4,-38,0,91,4.108,4.097,0,0,0,0,3.949,82.76,635.25757118126,162.073496,6,P-GPS,
136800,2024-01-04 22:21:57,38.7193177115075,-121.168291690004,162.073496,,,635.25757118126,42.979004,22.5036164,152.982944528,1407.62143612,28,5,8.179,641.81925118126,168.635176,22.5036164,542.79201212,-22.3694,2.460634,-0.223694,172.8, -14.9, 3.7,0,1,1684,1024,1024,1024,100,0,0,0,161.4,-38,0,91,4.101,4.092,0,0,0,0,4.767,82.76,635.25757118126,162.073496,6,P-GPS,
136900,2024-01-04 22:21:57,38.7193084259375,-121.168290390626,162.073496,,,635.25757118126,42.979004,22.5036164,155.062997088,1411.02694804,28,5,8.179,641.81925118126,168.635176,22.5036164,542.79201212,-22.3694,2.460634,-0.223694,172.9, -15.2, 4,0,1,1684,1024,1024,1024,100,0,0,0,161.4,-38,0,91,4.101,4.092,0,0,0,0,4.767,82.76,635.25757118126,162.073496,6,P-GPS,
137000,2024-01-04 22:21:57,38.7192996105318,-121.168289161564,162.073496,,,635.25757118126,42.979004,22.2799224,157.08169794,1414.26185628,28,5,8.179,641.81925118126,168.635176,22.5036164,542.79201212,-22.145706,2.460634,-0.223694,172.8, -14.6, 3.7,0,1,1684,1024,1024,1024,100,0,0,0,161.4,-38,0,91,4.101,4.092,0,0,0,0,4.767,82.76,635.25757118126,162.073496,6,P-GPS,
137100,2024-01-04 22:21:58,38.7192910859792,-121.16828799544,162.073496,,,635.25757118126,42.979004,22.2799224,159.07644866,1417.39177764,28,5,8.179,641.81925118126,168.635176,22.5036164,542.79201212,-22.145706,2.460634,-0.223694,172.8, -14.5, 3.5,0,1,1684,1024,1024,1024,100,0,0,0,161.4,-38,0,91,4.101,4.092,0,0,0,0,4.767,82.76,635.25757118126,162.073496,6,P-GPS,
137200,2024-01-04 22:21:58,38.7192825723958,-121.168286780565,162.073496,,,635.25757118126,42.979004,22.2799224,161.094493344,1420.51513732,28,5,8.179,641.81925118126,168.635176,22.5036164,542.79201212,-22.145706,2.460634,-0.223694,172.8, -15.1, 3.4,0,1,1684,1024,1024,1024,100,0,0,0,161.4,-38,0,91,4.101,4.092,0,0,0,0,4.767,82.76,635.25757118126,162.073496,6,P-GPS,
137300,2024-01-04 22:21:58,38.7192734144436,-121.16828546195,162.073496,,,635.25757118126,42.979004,22.2799224,163.30217058,1423.87799832,28,5,8.179,641.81925118126,168.635176,22.5036164,542.79201212,-22.145706,2.460634,-0.223694,172.8, -15.1, 3.2,0,1,1684,1024,1024,1024,100,0,0,0,161.4,-38,0,91,4.101,4.092,0,0,0,0,4.767,82.76,635.25757118126,162.073496,6,P-GPS,
137400,2024-01-04 22:21:58,38.7192647016169,-121.168284209083,162.073496,,,635.25757118126,42.979004,22.2799224,165.438981672,1427.07681732,28,5,8.179,641.81925118126,168.635176,22.5036164,542.79201212,-22.145706,2.460634,-0.223694,172.9, -15.4, 3,0,1,1684,1024,1024,1024,100,0,0,0,161.4,-38,0,91,4.101,4.092,0,0,0,0,4.767,82.76,635.25757118126,162.073496,6,P-GPS,
137500,2024-01-04 22:21:58,38.7192554101584,-121.16828272322,162.073496,,,635.25757118126,42.979004,22.2799224,167.727367572,1430.4954526,28,5,8.179,641.81925118126,168.635176,22.5036164,542.79201212,-22.145706,2.460634,-0.223694,173, -15, 3.4,0,1,1684,1024,1024,1024,100,0,0,0,161.4,-38,0,91,4.101,4.092,0,0,0,0,4.767,82.76,635.25757118126,162.073496,6,P-GPS,
137600,2024-01-04 22:21:58,38.7192466203127,-121.168281431858,162.40158,,,635.58565518126,42.979004,22.5036164,169.947840084,1433.72051832,28,5,8.179,641.81925118126,168.635176,22.5036164,542.79201212,-22.3694,2.460634,0,172.9, -15.2, 3.2,0,1,1684,1024,1024,1024,100,0,0,0,161.4,-38,0,91,4.101,4.092,0,0,0,0,4.767,82.76,635.58565518126,162.40158,6,P-GPS,
137700,2024-01-04 22:21:58,38.719237106031,-121.168280072507,162.40158,,,635.58565518126,42.979004,22.2799224,172.393706304,1437.21461292,28,5,8.179,641.81925118126,168.635176,22.5036164,542.79201212,-22.145706,2.460634,-0.223694,172.9, -14.7, 3,0,1,1684,1024,1024,1024,100,0,0,0,161.4,-38,0,91,4.101,4.092,0,0,0,0,4.767,82.76,635.58565518126,162.40158,6,P-GPS,
137800,2024-01-04 22:21:58,38.7192280544879,-121.168278782484,162.40158,,,635.58565518126,42.979004,22.2799224,174.754598768,1440.53810384,28,5,8.198,641.81925118126,168.635176,22.5036164,542.79201212,-22.145706,2.460634,-0.223694,172.9, -14.9, 3.1,0,1,1684,1024,1024,1024,100,0,0,0,161.4,-38,0,91,4.102,4.093,0,0,0,0,4.26,82.94,635.58565518126,162.40158,6,P-GPS,
137900,2024-01-04 22:21:58,38.7192181805154,-121.168277334459,162.40158,,,635.58565518126,42.979004,22.2799224,177.357945308,1444.16343204,28,5,8.198,641.81925118126,168.635176,22.5036164,542.79201212,-22.145706,2.460634,-0.223694,172.9, -14.8, 3.3,0,1,1684,1024,1024,1024,100,0,0,0,161.4,-38,0,91,4.102,4.093,0,0,0,0,4.26,82.94,635.58565518126,162.40158,6,P-GPS,
138000,2024-01-04 22:21:58,38.719209332645,-121.168276063563,162.40158,,,635.58565518126,42.979004,22.2799224,179.725399452,1447.41146364,28,5,8.198,641.81925118126,168.635176,22.5036164,542.79201212,-22.145706,2.460634,-0.223694,172.9, -15.5, 3.1,0,1,1684,1024,1024,1024,100,0,0,0,161.4,-38,0,91,4.102,4.093,0,0,0,0,4.26,82.94,635.58565518126,162.40158,6,P-GPS,
138100,2024-01-04 22:21:59,38.7192003733109,-121.168274724767,162.40158,,,635.58565518126,42.979004,22.2799224,182.141738112,1450.70214616,28,5,8.198,641.81925118126,168.635176,22.5036164,542.79201212,-22.145706,2.460634,-0.223694,172.9, -15.7, 3.3,0,1,1684,1024,1024,1024,100,0,0,0,161.4,-38,0,91,4.102,4.093,0,0,0,0,4.26,82.94,635.58565518126,162.40158,6,P-GPS,
138200,2024-01-04 22:21:59,38.7191918737712,-121.168273457934,162.729664,,,635.91373918126,42.979004,22.2799224,184.459323488,1453.82550584,28,5,8.198,641.81925118126,168.635176,22.5036164,542.79201212,-22.145706,2.460634,-0.223694,172.9, -15.8, 3.2,0,1,1684,1024,1024,1024,100,0,0,0,161.4,-38,0,91,4.102,4.093,0,0,0,0,4.26,82.94,635.91373918126,162.729664,6,P-GPS,
138300,2024-01-04 22:21:59,38.7191828034685,-121.168272197337,162.729664,,,635.91373918126,42.979004,22.2799224,186.97343118,1457.1522776,28,5,8.198,641.81925118126,168.635176,22.5036164,542.79201212,-22.145706,2.460634,0,172.9, -16.2, 3.1,0,1,1684,1024,1024,1024,100,0,0,0,161.4,-38,0,91,4.102,4.093,0,0,0,0,4.26,82.94,635.91373918126,162.729664,6,P-GPS,
138400,2024-01-04 22:21:59,38.7191747200548,-121.1682710826,162.729664,,,635.91373918126,42.979004,22.0562284,189.236554612,1460.11815696,28,5,8.198,641.81925118126,168.635176,22.5036164,542.79201212,-21.922012,2.460634,0,172.8, -16.2, 3.3,0,1,1684,1024,1024,1024,100,0,0,0,161.4,-38,0,91,4.102,4.093,0,0,0,0,4.26,82.94,635.91373918126,162.729664,6,P-GPS,
138500,2024-01-04 22:21:59,38.7191656383399,-121.168269713718,162.729664,,,635.91373918126,42.979004,22.0562284,191.783798788,1463.45477124,28,5,8.198,641.81925118126,168.635176,22.5036164,542.79201212,-21.922012,2.460634,-0.223694,172.7, -16.4, 3.6,0,1,1684,1024,1024,1024,100,0,0,0,161.4,-38,0,91,4.102,4.093,0,0,0,0,4.26,82.94,635.91373918126,162.729664,6,P-GPS,
138600,2024-01-04 22:21:59,38.7191569931001,-121.168268401713,163.057748,,,636.24182318126,42.979004,22.2799224,194.229336924,1466.63062436,28,5,8.198,641.81925118126,168.635176,22.5036164,542.79201212,-22.145706,2.460634,-0.223694,173, -16.4, 3.8,0,1,1684,1024,1024,1024,100,0,0,0,161.4,-38,0,91,4.102,4.093,0,0,0,0,4.26,82.94,636.24182318126,163.057748,6,P-GPS,
138700,2024-01-04 22:21:59,38.7191477483063,-121.168267132048,163.057748,,,636.24182318126,42.979004,22.2799224,196.887801576,1470.02301292,28,5,8.198,641.81925118126,168.635176,22.5036164,542.79201212,-22.145706,2.460634,-0.223694,173, -15.9, 3.7,0,1,1684,1024,1024,1024,100,0,0,0,161.4,-38,0,91,4.102,4.093,0,0,0,0,4.26,82.94,636.24182318126,163.057748,6,P-GPS,
138800,2024-01-04 22:21:59,38.7191387354289,-121.168265996887,163.057748,,,636.24182318126,42.979004,22.2799224,199.516410584,1473.33009964,28,5,8.191,641.81925118126,168.635176,22.5036164,542.79201212,-22.145706,2.460634,0,172.9, -16, 3.8,0,1,1684,1024,1024,1024,100,0,0,0,161.4,-38,0,91,4.1,4.094,0,0,0,0,4.275,82.94,636.24182318126,163.057748,6,P-GPS,
138900,2024-01-04 22:21:59,38.7191295393582,-121.168264655961,163.057748,,,636.24182318126,42.979004,22.2799224,202.191935604,1476.706084,28,5,8.191,641.81925118126,168.635176,22.5036164,542.79201212,-22.145706,2.460634,0,172.9, -16, 4,0,1,1684,1024,1024,1024,100,0,0,0,161.4,-38,0,91,4.1,4.094,0,0,0,0,4.275,82.94,636.24182318126,163.057748,6,P-GPS,
139000,2024-01-04 22:22:00,38.719120797037,-121.168263377884,163.057748,,,636.24182318126,42.979004,22.2799224,204.754271644,1479.91474552,28,5,8.191,641.81925118126,168.635176,22.5036164,542.79201212,-22.145706,2.460634,0,172.9, -16, 3.9,0,1,1684,1024,1024,1024,100,0,0,0,161.4,-38,0,91,4.1,4.094,0,0,0,0,4.275,82.94,636.24182318126,163.057748,6,P-GPS,
139100,2024-01-04 22:22:00,38.7191116245722,-121.168262019126,163.057748,,,636.24182318126,42.979004,22.2799224,207.459652308,1483.2841682,28,5,8.191,641.81925118126,168.635176,22.5036164,542.79201212,-22.145706,2.460634,0,172.8, -16, 4,0,1,1684,1024,1024,1024,100,0,0,0,161.4,-38,0,91,4.1,4.094,0,0,0,0,4.275,82.94,636.24182318126,163.057748,6,P-GPS,
139200,2024-01-04 22:22:00,38.7191027770926,-121.168260640363,163.057748,,,636.24182318126,42.979004,22.0562284,210.077762628,1486.53548064,27,5,8.191,641.81925118126,168.635176,22.5036164,542.79201212,-21.922012,2.460634,0,172.8, -16, 3.9,0,1,1684,1024,1024,1024,100,0,0,0,161.4,-38,0,91,4.1,4.094,0,0,0,0,4.275,82.94,636.24182318126,163.057748,6,P-GPS,
139300,2024-01-04 22:22:00,38.7190936196095,-121.16825919383,163.057748,,,636.24182318126,42.979004,22.0562284,212.8034845,1489.90162248,27,5,8.191,641.81925118126,168.635176,22.5036164,542.79201212,-21.922012,2.460634,0,172.9, -15.9, 3.9,0,1,1684,1024,1024,1024,100,0,0,0,161.4,-38,0,91,4.1,4.094,0,0,0,0,4.275,82.94,636.24182318126,163.057748,6,P-GPS,
139400,2024-01-04 22:22:00,38.7190848782784,-121.1682578132,163.057748,,,636.24182318126,42.979004,22.2799224,215.422250988,1493.11684568,27,5,8.191,641.81925118126,168.635176,22.5036164,542.79201212,-22.145706,2.460634,0,172.8, -15.9, 3.9,0,1,1684,1024,1024,1024,100,0,0,0,161.4,-38,0,91,4.1,4.094,0,0,0,0,4.275,82.94,636.24182318126,163.057748,6,P-GPS,
139500,2024-01-04 22:22:00,38.7190755147515,-121.168256371038,163.057748,,,636.24182318126,42.979004,22.2799224,218.2496789,1496.55844684,27,5,8.191,641.81925118126,168.635176,22.5036164,542.79201212,-22.145706,2.460634,0,172.8, -15.9, 3.9,0,1,1684,1024,1024,1024,100,0,0,0,161.4,-38,0,91,4.1,4.094,0,0,0,0,4.275,82.94,636.24182318126,163.057748,6,P-GPS,
139600,2024-01-04 22:22:00,38.7190662746215,-121.168254637378,163.057748,,,636.24182318126,42.979004,22.2799224,221.016739356,1499.96395876,27,5,8.191,641.81925118126,168.635176,22.5036164,542.79201212,-22.145706,2.460634,0,172.8, -15.8, 4.1,0,1,1684,1024,1024,1024,100,0,0,0,161.4,-38,0,91,4.1,4.094,0,0,0,0,4.275,82.94,636.24182318126,163.057748,6,P-GPS,
139700,2024-01-04 22:22:00,38.719056998275,-121.168253191438,163.057748,,,636.24182318126,42.979004,22.2799224,223.85007278,1503.37275152,27,5,8.191,641.81925118126,168.635176,22.5036164,542.79201212,-22.145706,2.460634,0,172.8, -15.2, 4.2,0,1,1684,1024,1024,1024,100,0,0,0,161.4,-38,0,91,4.1,4.094,0,0,0,0,4.275,82.94,636.24182318126,163.057748,6,P-GPS,
139800,2024-01-04 22:22:00,38.7190481849798,-121.168251831714,163.057748,,,636.24182318126,42.979004,22.2799224,226.5584062,1506.6109406,27,5,8.197,641.81925118126,168.635176,22.5036164,542.79201212,-22.145706,2.460634,0,172.8, -15.3, 3.9,0,1,1684,1024,1024,1024,100,0,0,0,161.4,-37.9,0,91,4.102,4.095,0,0,0,0,4.408,82.94,636.24182318126,163.057748,6,P-GPS,
139900,2024-01-04 22:22:00,38.7190390424001,-121.168250469443,163.057748,,,636.24182318126,42.979004,22.2799224,229.3881307,1509.97052076,27,5,8.197,641.81925118126,168.635176,22.5036164,542.79201212,-22.145706,2.460634,0,172.9, -15.2, 3.7,0,1,1684,1024,1024,1024,100,0,0,0,161.4,-38,0,91,4.102,4.095,0,0,0,0,4.408,82.94,636.24182318126,163.057748,6,P-GPS,
140000,2024-01-04 22:22:00,38.7190303534398,-121.168249183197,163.057748,,,636.24182318126,42.979004,22.2799224,232.091870944,1513.16277808,27,5,8.197,641.81925118126,168.635176,22.5036164,542.79201212,-22.145706,2.460634,0,172.9, -15.3, 3.6,0,1,1684,1024,1024,1024,100,0,0,0,161.4,-38,0,91,4.102,4.095,0,0,0,0,4.408,82.94,636.24182318126,163.057748,6,P-GPS,
140100,2024-01-04 22:22:01,38.7190221136174,-121.168247885664,163.057748,,,636.24182318126,42.979004,22.2799224,234.657815908,1516.1909934,27,5,8.197,641.81925118126,168.635176,22.5036164,542.79201212,-22.145706,2.460634,0,172.8, -15.7, 3.7,0,1,1684,1024,1024,1024,100,0,0,0,161.4,-38,0,91,4.102,4.095,0,0,0,0,4.408,82.94,636.24182318126,163.057748,6,P-GPS,
140200,2024-01-04 22:22:01,38.7190136292418,-121.168246593467,163.057748,,,636.24182318126,42.979004,22.2799224,237.31628056,1519.3077914,27,5,8.197,641.81925118126,168.635176,22.5036164,542.79201212,-22.145706,2.460634,0,172.8, -15.7, 3.8,0,1,1684,1024,1024,1024,100,0,0,0,161.4,-38,0,91,4.102,4.095,0,0,0,0,4.408,82.94,636.24182318126,163.057748,6,P-GPS,
140300,2024-01-04 22:22:01,38.7190043205348,-121.168245208247,163.057748,,,636.24182318126,42.979004,22.2799224,240.249679604,1522.72642668,27,5,8.197,641.81925118126,168.635176,22.5036164,542.79201212,-22.145706,2.460634,0,172.8, -15.5, 3.6,0,1,1684,1024,1024,1024,100,0,0,0,161.4,-38,0,91,4.102,4.095,0,0,0,0,4.408,82.94,636.24182318126,163.057748,6,P-GPS,
140400,2024-01-04 22:22:01,38.7189954590376,-121.168243889193,163.057748,,,636.24182318126,42.979004,22.2799224,243.054141636,1525.98101996,27,5,8.197,641.81925118126,168.635176,22.5036164,542.79201212,-22.145706,2.460634,0,172.8, -15.4, 3.9,0,1,1684,1024,1024,1024,100,0,0,0,161.4,-38,0,91,4.102,4.095,0,0,0,0,4.408,82.94,636.24182318126,163.057748,6,P-GPS,
140500,2024-01-04 22:22:01,38.7189857886858,-121.168242460734,163.057748,,,636.24182318126,42.979004,22.2799224,246.127960632,1529.53416968,27,5,8.197,641.81925118126,168.635176,22.5036164,542.79201212,-22.145706,2.460634,0,172.9, -15.3, 3.9,0,1,1684,1024,1024,1024,100,0,0,0,161.4,-38,0,91,4.102,4.095,0,0,0,0,4.408,82.94,636.24182318126,163.057748,6,P-GPS,
140600,2024-01-04 22:22:01,38.7189769736188,-121.168241139066,163.057748,,,636.24182318126,42.979004,22.2799224,248.939312428,1532.77235876,27,5,8.197,641.81925118126,168.635176,22.5036164,542.79201212,-22.145706,2.460634,0,172.8, -15.3, 3.9,0,1,1684,1024,1024,1024,100,0,0,0,161.4,-38,0,91,4.102,4.095,0,0,0,0,4.408,82.94,636.24182318126,163.057748,6,P-GPS,
140700,2024-01-04 22:22:01,38.7189677094661,-121.168239737332,163.057748,,,636.24182318126,42.979004,22.2799224,251.903223284,1536.17458984,27,5,8.197,641.81925118126,168.635176,22.5036164,542.79201212,-22.145706,2.460634,0,172.8, -15.1, 4.1,0,1,1684,1024,1024,1024,100,0,0,0,161.4,-38,0,91,4.102,4.095,0,0,0,0,4.408,82.94,636.24182318126,163.057748,6,P-GPS,
140800,2024-01-04 22:22:01,38.7189589005481,-121.168238397921,163.057748,,,636.24182318126,42.979004,22.2799224,254.73097928,1539.41277892,27,5,8.197,641.81925118126,168.635176,22.5036164,542.79201212,-22.145706,2.460634,0,172.8, -15.1, 4.2,0,1,1684,1024,1024,1024,100,0,0,0,161.4,-38,0,91,4.102,4.094,0,0,0,0,4.224,82.94,636.24182318126,163.057748,6,P-GPS,
140900,2024-01-04 22:22:01,38.7189497034611,-121.168236980552,163.057748,,,636.24182318126,42.979004,22.2799224,257.691609296,1542.79204412,27,5,8.197,641.81925118126,168.635176,22.5036164,542.79201212,-22.145706,2.460634,0,172.8, -14.9, 4.3,0,1,1684,1024,1024,1024,100,0,0,0,161.4,-38,0,91,4.102,4.094,0,0,0,0,4.224,82.94,636.24182318126,163.057748,6,P-GPS,
141000,2024-01-04 22:22:02,38.7189409591077,-121.168235658533,163.057748,,,636.24182318126,42.979004,22.2799224,260.518709124,1546.00398648,28,5,8.197,641.81925118126,168.635176,22.5036164,542.79201212,-22.145706,2.460634,0,172.8, -15.1, 4.3,0,1,1684,1024,1024,1024,100,0,0,0,161.4,-38,0,91,4.102,4.094,0,0,0,0,4.224,82.94,636.24182318126,163.057748,6,P-GPS,
141100,2024-01-04 22:22:02,38.7189317449808,-121.1682342754,163.057748,,,636.24182318126,42.979004,22.2799224,263.508210532,1549.38981336,28,5,8.197,641.81925118126,168.635176,22.5036164,542.79201212,-22.145706,2.460634,0,172.9, -14.7, 4.5,0,1,1684,1024,1024,1024,100,0,0,0,161.4,-38,0,91,4.102,4.094,0,0,0,0,4.224,82.94,636.24182318126,163.057748,6,P-GPS,
141200,2024-01-04 22:22:02,38.7189229699344,-121.168232960957,163.057748,,,636.24182318126,42.979004,22.2799224,266.364181752,1552.61159824,28,5,8.197,641.81925118126,168.635176,22.5036164,542.79201212,-22.145706,2.460634,0,172.9, -14.5, 4.4,0,1,1684,1024,1024,1024,100,0,0,0,161.4,-38,0,91,4.102,4.094,0,0,0,0,4.224,82.94,636.24182318126,163.057748,6,P-GPS,
141300,2024-01-04 22:22:02,38.7189137303255,-121.168231573454,163.057748,,,636.24182318126,42.979004,22.2799224,269.380257964,1556.00726764,28,5,8.197,641.81925118126,168.635176,22.5036164,542.79201212,-22.145706,2.460634,0,172.9, -14.3, 4.5,0,1,1684,1024,1024,1024,100,0,0,0,161.4,-38,0,91,4.102,4.094,0,0,0,0,4.224,82.94,636.24182318126,163.057748,6,P-GPS,
141400,2024-01-04 22:22:02,38.7189049393335,-121.168230264655,163.057748,,,636.24182318126,42.979004,22.5036164,272.259195064,1559.2356142,28,5,8.197,641.81925118126,168.635176,22.5036164,542.79201212,-22.3694,2.460634,0,172.9, -14.4, 4.2,0,1,1684,1024,1024,1024,100,0,0,0,161.4,-38,0,91,4.102,4.094,0,0,0,0,4.224,82.94,636.24182318126,163.057748,6,P-GPS,
141500,2024-01-04 22:22:02,38.7188956938883,-121.168228853676,163.057748,,,636.24182318126,42.979004,22.2799224,275.29200356,1562.6312836,28,5,8.197,641.81925118126,168.635176,22.5036164,542.79201212,-22.145706,2.460634,0,172.9, -14.1, 4.1,0,1,1684,1024,1024,1024,100,0,0,0,161.4,-38,0,91,4.102,4.094,0,0,0,0,4.224,82.94,636.24182318126,163.057748,6,P-GPS,
141600,2024-01-04 22:22:02,38.7188869038863,-121.168227516175,163.057748,,,636.24182318126,42.979004,22.2799224,278.183407852,1565.862911,28,5,8.197,641.81925118126,168.635176,22.5036164,542.79201212,-22.145706,2.460634,0,172.9, -14, 4.2,0,1,1684,1024,1024,1024,100,0,0,0,161.4,-38,0,91,4.102,4.094,0,0,0,0,4.224,82.94,636.24182318126,163.057748,6,P-GPS,
141700,2024-01-04 22:22:02,38.718877672094,-121.168226150544,163.057748,,,636.24182318126,42.979004,22.2799224,281.23196438,1569.25201872,28,5,8.197,641.81925118126,168.635176,22.5036164,542.79201212,-22.145706,2.460634,0,172.9, -14, 3.9,0,1,1684,1024,1024,1024,100,0,0,0,161.4,-37.9,0,91,4.102,4.094,0,0,0,0,4.224,82.94,636.24182318126,163.057748,6,P-GPS,
141800,2024-01-04 22:22:02,38.7188688895959,-121.168224782629,163.057748,,,636.24182318126,42.979004,22.2799224,284.132883108,1572.48036528,28,5,8.197,641.81925118126,168.635176,22.5036164,542.79201212,-22.145706,2.460634,0,172.8, -14.5, 3.8,0,1,1684,1024,1024,1024,100,0,0,0,161.4,-38,0,91,4.102,4.094,0,0,0,0,4.224,82.94,636.24182318126,163.057748,6,P-GPS,
141900,2024-01-04 22:22:02,38.7188596285176,-121.168223331529,163.057748,,,636.24182318126,42.979004,22.2799224,287.198500004,1575.88259636,28,5,8.197,641.81925118126,168.635176,22.5036164,542.79201212,-22.145706,2.460634,0,172.9, -14.5, 3.8,0,1,1684,1024,1024,1024,100,0,0,0,161.4,-38,0,91,4.102,4.094,0,0,0,0,4.224,82.94,636.24182318126,163.057748,6,P-GPS,
142000,2024-01-04 22:22:02,38.7188508426844,-121.168221954544,163.057748,,,636.24182318126,42.979004,22.2799224,290.114182512,1579.11422376,28,5,8.2,641.81925118126,168.635176,22.5036164,542.79201212,-22.145706,2.460634,0,172.8, -14.5, 3.8,0,1,1684,1024,1024,1024,100,0,0,0,161.4,-38,0,91,4.104,4.094,0,0,0,0,4.223,83.12,636.24182318126,163.057748,6,P-GPS,
142100,2024-01-04 22:22:03,38.7188418704531,-121.168220606327,163.057748,,,636.24182318126,42.979004,22.2799224,293.103355836,1582.40818712,28,5,8.2,641.81925118126,168.635176,22.5036164,542.79201212,-22.145706,2.460634,0,172.8, -14.6, 3.8,0,1,1684,1024,1024,1024,100,0,0,0,161.4,-38,0,91,4.104,4.094,0,0,0,0,4.223,83.12,636.24182318126,163.057748,6,P-GPS,
142200,2024-01-04 22:22:03,38.7188336310997,-121.168219265357,163.057748,,,636.24182318126,42.979004,22.2799224,295.84482574,1585.43968328,28,5,8.2,641.81925118126,168.635176,22.5036164,542.79201212,-22.145706,2.460634,0,172.8, -14.8, 3.7,0,1,1684,1024,1024,1024,100,0,0,0,161.4,-38,0,91,4.104,4.094,0,0,0,0,4.223,83.12,636.24182318126,163.057748,6,P-GPS,
142300,2024-01-04 22:22:03,38.7188242433415,-121.168217878885,163.057748,,,636.24182318126,42.979004,22.2799224,298.98787046,1588.88784612,28,5,8.2,641.81925118126,168.635176,22.5036164,542.79201212,-22.145706,2.460634,0,172.7, -15, 3.8,0,1,1684,1024,1024,1024,100,0,0,0,161.4,-38,0,91,4.104,4.094,0,0,0,0,4.223,83.12,636.24182318126,163.057748,6,P-GPS,
142400,2024-01-04 22:22:03,38.7188153199374,-121.168216561368,163.057748,,,636.24182318126,42.979004,22.2799224,301.981308876,1592.16540528,28,5,8.2,641.81925118126,168.635176,22.5036164,542.79201212,-22.145706,2.460634,0,172.8, -15.1, 3.9,0,1,1684,1024,1024,1024,100,0,0,0,161.4,-38,0,91,4.104,4.094,0,0,0,0,4.223,83.12,636.24182318126,163.057748,6,P-GPS,
142500,2024-01-04 22:22:03,38.7188060610999,-121.168215141451,163.057748,,,636.24182318126,42.979004,22.2799224,305.089248608,1595.56763636,28,5,8.2,641.81925118126,168.635176,22.5036164,542.79201212,-22.145706,2.460634,0,172.8, -15.6, 3.9,0,1,1684,1024,1024,1024,100,0,0,0,161.4,-38,0,91,4.104,4.094,0,0,0,0,4.223,83.12,636.24182318126,163.057748,6,P-GPS,
142600,2024-01-04 22:22:03,38.7187967793338,-121.168213688155,163.057748,,,636.24182318126,42.979004,22.2799224,308.20867128,1598.97970996,28,5,8.2,641.81925118126,168.635176,22.5036164,542.79201212,-22.145706,2.460634,0,172.8, -15.9, 3.9,0,1,1684,1024,1024,1024,100,0,0,0,161.4,-38,0,91,4.104,4.094,0,0,0,0,4.223,83.12,636.24182318126,163.057748,6,P-GPS,
142700,2024-01-04 22:22:03,38.718787610178,-121.16821231475,163.385832,,,636.56990718126,42.979004,22.0562284,311.301191064,1602.3458518,28,5,8.2,641.81925118126,168.635176,22.5036164,542.79201212,-21.922012,2.460634,0,172.8, -16.2, 3.8,0,1,1684,1024,1024,1024,100,0,0,0,161.4,-38,0,91,4.104,4.094,0,0,0,0,4.223,83.12,636.56990718126,163.385832,6,P-GPS,
142800,2024-01-04 22:22:03,38.7187788968822,-121.16821100582,163.385832,,,636.56990718126,42.979004,22.0562284,314.245088796,1605.54795164,28,5,8.2,641.81925118126,168.635176,22.5036164,542.79201212,-21.922012,2.460634,0,172.8, -15.9, 4,0,1,1684,1024,1024,1024,100,0,0,0,161.4,-38,0,91,4.104,4.094,0,0,0,0,4.223,83.12,636.56990718126,163.385832,6,P-GPS,
