time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
106900,2023-12-22 19:58:19,38.7222261903455,-121.168992203647,-2.624672,,,463.47277664215,12.795276,0,272.613853868,556.9061858,21,5,8.227,588.47278064215,122.375332,17.2020686,272.66733156,0,0,0,22.6, -2.3, -3.1,0,0,1024,1024,1024,1024,0,0,0,0,355.4,-4.4,0,93,4.136,4.133,0,0,0,0,4.87,78.98,463.47277664215,-2.624672,6,P-GPS,
107000,2023-12-22 19:58:19,38.7222263218196,-121.168992062681,-2.624672,,,463.47277664215,12.795276,0,272.672908988,556.96852176,21,5,8.227,588.47278064215,122.375332,17.2020686,272.672908988,0,0,0,22.6, -2.2, -3.1,0,0,1024,1024,1024,1024,0,0,0,0,355.4,-4.4,0,93,4.136,4.133,0,0,0,0,4.87,78.98,463.47277664215,-2.624672,6,P-GPS,
107100,2023-12-22 19:58:19,38.7222263159311,-121.168992017376,-2.952756,,,463.14469264215,12.795276,0,272.675205576,556.98164512,21,5,8.227,588.47278064215,122.375332,17.2020686,272.675205576,0,0,0,22.6, -2.3, -3.1,0,0,1024,1024,1024,1024,0,0,0,0,355.4,-4.4,0,93,4.136,4.133,0,0,0,0,4.87,78.98,463.14469264215,-2.952756,6,P-GPS,
107200,2023-12-22 19:58:19,38.7222262897197,-121.168991988674,-2.952756,,,463.14469264215,12.795276,0,272.669300064,556.99476848,21,5,8.294,588.47278064215,122.375332,17.2020686,272.675205576,0,0,0,22.6, -2.5, -2.9,0,0,1024,1024,1024,1024,0,0,0,0,355.4,-4.4,0,93,4.147,4.141,0,0,0,0,3.881,78.98,463.14469264215,-2.952756,6,P-GPS,
107300,2023-12-22 19:58:19,38.7222262599648,-121.168992009449,-2.952756,,,463.14469264215,12.467192,0,272.656832872,557.00789184,21,5,8.294,588.47278064215,122.375332,17.2020686,272.675205576,0,0,0,22.6, -2.8, -2.9,0,0,1024,1024,1024,1024,0,0,0,0,355.4,-4.4,0,93,4.147,4.141,0,0,0,0,3.881,78.98,463.14469264215,-2.952756,6,P-GPS,
107400,2023-12-22 19:58:19,38.7222261845092,-121.168992238169,-2.952756,,,463.14469264215,12.467192,0,272.60827644,557.07678948,21,5,8.294,588.47278064215,122.375332,17.2020686,272.675205576,0,0,0,22.5, -3, -2.6,0,0,1024,1024,1024,1024,0,0,0,0,355.4,-4.4,0,93,4.147,4.141,0,0,0,0,3.881,78.98,463.14469264215,-2.952756,6,P-GPS,
107500,2023-12-22 19:58:19,38.7222261715337,-121.168992284704,-2.952756,,,463.14469264215,12.467192,0,272.599418172,557.08991284,21,5,8.294,588.47278064215,122.375332,17.2020686,272.675205576,0,0,0,22.6, -3.1, -2.5,0,0,1024,1024,1024,1024,0,0,0,0,355.4,-4.4,0,93,4.147,4.141,0,0,0,0,3.881,78.98,463.14469264215,-2.952756,6,P-GPS,
107600,2023-12-22 19:58:19,38.7222261675213,-121.168992321422,-2.952756,,,463.14469264215,12.467192,0,272.594168828,557.1030362,21,5,8.294,588.47278064215,122.375332,17.2020686,272.675205576,0,0,0,22.6, -3.1, -2.6,0,0,1024,1024,1024,1024,0,0,0,0,355.4,-4.4,0,93,4.147,4.141,0,0,0,0,3.881,78.98,463.14469264215,-2.952756,6,P-GPS,
107700,2023-12-22 19:58:19,38.7222261467293,-121.168992333303,-2.952756,,,463.14469264215,12.467192,0,272.585966728,557.10959788,21,5,8.294,588.47278064215,122.375332,17.2020686,272.675205576,0,0,0,22.6, -3.1, -2.6,0,0,1024,1024,1024,1024,0,0,0,0,355.4,-4.4,0,93,4.147,4.141,0,0,0,0,3.881,78.98,463.14469264215,-2.952756,6,P-GPS,
107800,2023-12-22 19:58:19,38.7222261012892,-121.168992432236,-2.952756,,,463.14469264215,12.467192,0,272.56070426,557.14240628,21,5,8.294,588.47278064215,122.375332,17.2020686,272.675205576,0,0,0,22.6, -2.9, -2.5,0,0,1024,1024,1024,1024,0,0,0,0,355.4,-4.4,0,93,4.147,4.141,0,0,0,0,3.881,78.98,463.14469264215,-2.952756,6,P-GPS,
107900,2023-12-22 19:58:20,38.7222261122844,-121.16899241458,-2.952756,,,463.14469264215,12.467192,0,272.566281688,557.14896796,21,5,8.294,588.47278064215,122.375332,17.2020686,272.675205576,0,0,0,22.6, -2.6, -2.3,0,0,1024,1024,1024,1024,0,0,0,0,355.4,-4.4,0,93,4.147,4.141,0,0,0,0,3.881,78.98,463.14469264215,-2.952756,6,P-GPS,
108000,2023-12-22 19:58:20,38.7222261345355,-121.168992383703,-2.952756,,,463.14469264215,12.467192,0,272.576780376,557.16209132,21,5,8.294,588.47278064215,122.375332,17.2020686,272.675205576,0,0,0,22.5, -2.3, -2.4,0,0,1024,1024,1024,1024,0,0,0,0,355.4,-4.4,0,93,4.147,4.141,0,0,0,0,3.881,78.98,463.14469264215,-2.952756,6,P-GPS,
108100,2023-12-22 19:58:20,38.7222261575682,-121.16899235197,-2.952756,,,463.14469264215,12.467192,0,272.587935232,557.17193384,21,5,8.294,588.47278064215,122.375332,17.2020686,272.675205576,0,0,0,22.5, -2.2, -2.5,0,0,1024,1024,1024,1024,0,0,0,0,355.4,-4.4,0,93,4.147,4.141,0,0,0,0,3.881,78.98,463.14469264215,-2.952756,6,P-GPS,
108200,2023-12-22 19:58:20,38.7222262252594,-121.168992291929,-2.952756,,,463.14469264215,12.467192,0,272.617134708,557.20474224,21,5,8.291,588.47278064215,122.375332,17.2020686,272.675205576,0,0,0,22.5, -2.4, -2.8,0,0,1024,1024,1024,1024,0,0,0,0,355.4,-4.4,0,93,4.148,4.141,0,0,0,0,3.962,78.98,463.14469264215,-2.952756,6,P-GPS,
108300,2023-12-22 19:58:20,38.7222262331801,-121.168992268607,-2.952756,,,463.14469264215,12.467192,0,272.622055968,557.21130392,21,5,8.291,588.47278064215,122.375332,17.2020686,272.675205576,0,0,0,22.5, -2.9, -2.6,0,0,1024,1024,1024,1024,0,0,0,0,355.4,-4.4,0,93,4.148,4.141,0,0,0,0,3.962,78.98,463.14469264215,-2.952756,6,P-GPS,
108400,2023-12-22 19:58:20,38.7222262397981,-121.168992240827,-2.952756,,,463.14469264215,12.467192,0,272.626977228,557.2178656,21,5,8.291,588.47278064215,122.375332,17.2020686,272.675205576,0,0,0,22.5, -2.8, -2.6,0,0,1024,1024,1024,1024,0,0,0,0,355.4,-4.4,0,93,4.148,4.141,0,0,0,0,3.962,78.98,463.14469264215,-2.952756,6,P-GPS,
108500,2023-12-22 19:58:20,38.7222262415178,-121.168992221216,-2.952756,,,463.14469264215,12.467192,0,272.6296019,557.22442728,21,5,8.291,588.47278064215,122.375332,17.2020686,272.675205576,0,0,0,22.5, -2.7, -2.9,0,0,1024,1024,1024,1024,0,0,0,0,355.4,-4.4,0,93,4.148,4.141,0,0,0,0,3.962,78.98,463.14469264215,-2.952756,6,P-GPS,
108600,2023-12-22 19:58:20,38.7222262453739,-121.168992204042,-2.952756,,,463.14469264215,12.467192,0,272.632554656,557.23098896,21,5,8.291,588.47278064215,122.375332,17.2020686,272.675205576,0,0,0,22.6, -2.8, -2.7,0,0,1024,1024,1024,1024,0,0,0,0,355.4,-4.4,0,93,4.148,4.141,0,0,0,0,3.962,78.98,463.14469264215,-2.952756,6,P-GPS,
108700,2023-12-22 19:58:20,38.722226206656,-121.168992235556,-2.952756,,,463.14469264215,12.467192,0,272.616150456,557.24739316,21,5,8.291,588.47278064215,122.375332,17.2020686,272.675205576,0,0,0,22.6, -3, -2.5,0,0,1024,1024,1024,1024,0,0,0,0,355.4,-4.4,0,93,4.148,4.141,0,0,0,0,3.962,78.98,463.14469264215,-2.952756,6,P-GPS,
108800,2023-12-22 19:58:20,38.7222261708042,-121.1689922123,-2.952756,,,463.14469264215,12.467192,0,272.606307936,557.26051652,21,5,8.291,588.47278064215,122.375332,17.2020686,272.675205576,0,0,0,22.6, -2.4, -2.8,0,0,1024,1024,1024,1024,0,0,0,0,355.4,-4.4,0,93,4.148,4.141,0,0,0,0,3.962,78.98,463.14469264215,-2.952756,6,P-GPS,
108900,2023-12-22 19:58:21,38.7222261628313,-121.168992187396,-2.952756,,,463.14469264215,12.467192,0,272.605979852,557.27035904,21,5,8.291,588.47278064215,122.375332,17.2020686,272.675205576,0,0,0,22.5, -2, -3,0,0,1024,1024,1024,1024,0,0,0,0,355.4,-4.4,0,93,4.148,4.141,0,0,0,0,3.962,78.98,463.14469264215,-2.952756,6,P-GPS,
109000,2023-12-22 19:58:21,38.722226163613,-121.16899216067,-2.952756,,,463.14469264215,12.467192,0,272.608932608,557.27692072,21,5,8.291,588.47278064215,122.375332,17.2020686,272.675205576,0,0,0,22.5, -2.4, -3.2,0,0,1024,1024,1024,1024,0,0,0,0,355.4,-4.4,0,93,4.148,4.141,0,0,0,0,3.962,78.98,463.14469264215,-2.952756,6,P-GPS,
109100,2023-12-22 19:58:21,38.7222261024877,-121.168992137502,-2.952756,,,463.14469264215,12.467192,0,272.59023182,557.2998866,21,5,8.291,588.47278064215,122.375332,17.2020686,272.675205576,0,0,0,22.6, -3, -2.7,0,0,1024,1024,1024,1024,0,0,0,0,355.4,-4.4,0,93,4.148,4.141,0,0,0,0,3.962,78.98,463.14469264215,-2.952756,6,P-GPS,
109200,2023-12-22 19:58:21,38.7222261106169,-121.168992053524,-2.624672,,,463.47277664215,12.467192,0,272.601386676,557.32285248,21,5,8.291,588.47278064215,122.375332,17.2020686,272.675205576,0,0,0,22.7, -3.1, -2.8,0,0,1024,1024,1024,1024,0,0,0,0,355.4,-4.4,0,93,4.148,4.141,0,0,0,0,3.962,78.98,463.47277664215,-2.624672,6,P-GPS,
109300,2023-12-22 19:58:21,38.7222261123365,-121.168991985511,-2.624672,,,463.47277664215,12.467192,0,272.608932608,557.34253752,21,5,8.291,588.47278064215,122.375332,17.2020686,272.675205576,0,0,0,22.7, -2.8, -3.5,0,0,1024,1024,1024,1024,0,0,0,0,355.4,-4.4,0,93,4.149,4.144,0,0,0,0,3.922,78.98,463.47277664215,-2.624672,6,P-GPS,
109400,2023-12-22 19:58:21,38.7222261094705,-121.168991915347,-2.624672,,,463.47277664215,12.795276,0,272.61483812,557.36222256,21,5,8.291,588.47278064215,122.375332,17.2020686,272.675205576,0,0,0,22.7, -3, -3.5,0,0,1024,1024,1024,1024,0,0,0,0,355.4,-4.4,0,93,4.149,4.144,0,0,0,0,3.922,78.98,463.47277664215,-2.624672,6,P-GPS,
109500,2023-12-22 19:58:21,38.7222260944627,-121.168991868922,-2.624672,,,463.47277664215,12.795276,0,272.614181952,557.37862676,21,5,8.291,588.47278064215,122.375332,17.2020686,272.675205576,0,0,0,22.5, -2.5, -3.8,0,0,1024,1024,1024,1024,0,0,0,0,355.4,-4.4,0,93,4.149,4.144,0,0,0,0,3.922,78.98,463.47277664215,-2.624672,6,P-GPS,
109600,2023-12-22 19:58:21,38.7222260856561,-121.168991765882,-2.296588,,,463.80086064215,12.795276,0,272.6213998,557.40815432,21,5,8.291,588.47278064215,122.375332,17.2020686,272.675205576,0,0,0,22.4, -2.4, -4.3,0,0,1024,1024,1024,1024,0,0,0,0,355.4,-4.4,0,93,4.149,4.144,0,0,0,0,3.922,78.98,463.80086064215,-2.296588,6,P-GPS,
109700,2023-12-22 19:58:21,38.7222260829464,-121.168991673164,-2.296588,,,463.80086064215,12.795276,0,272.6296019,557.43440104,21,5,8.291,588.47278064215,122.375332,17.2020686,272.675205576,0,0,0,22.4, -2.2, -4.4,0,0,1024,1024,1024,1024,0,0,0,0,355.4,-4.4,0,93,4.149,4.144,0,0,0,0,3.922,78.98,463.80086064215,-2.296588,6,P-GPS,
109800,2023-12-22 19:58:21,38.7222260854477,-121.168991588132,-2.296588,,,463.80086064215,12.795276,0,272.639116336,557.45736692,21,5,8.291,588.47278064215,122.375332,17.2020686,272.675205576,0,0,0,22.5, -2.4, -4,0,0,1024,1024,1024,1024,0,0,0,0,355.4,-4.4,0,93,4.149,4.144,0,0,0,0,3.922,78.98,463.80086064215,-2.296588,6,P-GPS,
109900,2023-12-22 19:58:22,38.7222261017582,-121.168991579326,-2.296588,,,463.80086064215,12.795276,0,272.645678016,557.4639286,21,5,8.291,588.47278064215,122.375332,17.2020686,272.675205576,0,0,0,22.5, -2.4, -4.2,0,0,1024,1024,1024,1024,0,0,0,0,355.4,-4.4,0,93,4.149,4.144,0,0,0,0,3.922,78.98,463.80086064215,-2.296588,6,P-GPS,
110000,2023-12-22 19:58:22,38.722226118694,-121.168991544958,-2.296588,,,463.80086064215,12.795276,0,272.654864368,557.47705196,21,5,8.291,588.47278064215,122.375332,17.2020686,272.675205576,0,0,0,22.7, -2.7, -3.7,0,0,1024,1024,1024,1024,0,0,0,0,355.4,-4.4,0,93,4.149,4.144,0,0,0,0,3.922,78.98,463.80086064215,-2.296588,6,P-GPS,
110100,2023-12-22 19:58:22,38.7222261420915,-121.168991492955,-2.296588,,,463.80086064215,12.795276,0,272.667987728,557.49345616,21,5,8.291,588.47278064215,122.375332,17.2020686,272.675205576,0,0,0,22.7, -2.4, -3.8,0,0,1024,1024,1024,1024,0,0,0,0,355.4,-4.4,0,93,4.149,4.144,0,0,0,0,3.922,78.98,463.80086064215,-2.296588,6,P-GPS,
110200,2023-12-22 19:58:22,38.7222261704394,-121.16899142839,-2.296588,,,463.80086064215,12.795276,0,272.684063844,557.5131412,21,5,8.291,588.47278064215,122.375332,17.2020686,272.684063844,0,0,0,22.6, -2.2, -3.9,0,0,1024,1024,1024,1024,0,0,0,0,355.4,-4.4,0,93,4.149,4.144,0,0,0,0,3.922,78.98,463.80086064215,-2.296588,6,P-GPS,
110300,2023-12-22 19:58:22,38.7222261897202,-121.168991395449,-2.296588,,,463.80086064215,12.795276,0,272.693906364,557.52626456,21,5,8.284,588.47278064215,122.375332,17.2020686,272.693906364,0,0,0,22.7, -2.2, -3.9,0,0,1024,1024,1024,1024,0,0,0,0,355.4,-4.4,0,93,4.147,4.141,0,0,0,0,3.968,78.98,463.80086064215,-2.296588,6,P-GPS,
110400,2023-12-22 19:58:22,38.7222262146289,-121.168991414709,-1.968504,,,464.12894464215,12.795276,0,272.700468044,557.53610708,21,5,8.284,588.47278064215,122.375332,17.2020686,272.700468044,0,0,0,22.8, -2.3, -3.6,0,0,1024,1024,1024,1024,0,0,0,0,355.4,-4.4,0,93,4.147,4.141,0,0,0,0,3.968,78.98,464.12894464215,-1.968504,6,P-GPS,
110500,2023-12-22 19:58:22,38.7222262121797,-121.168991436494,-1.968504,,,464.12894464215,12.795276,0,272.697515288,557.54266876,21,5,8.284,588.47278064215,122.375332,17.2020686,272.700468044,0,0,0,22.8, -2.7, -3.6,0,0,1024,1024,1024,1024,0,0,0,0,355.4,-4.4,0,93,4.147,4.141,0,0,0,0,3.968,78.98,464.12894464215,-1.968504,6,P-GPS,
110600,2023-12-22 19:58:22,38.7222262040505,-121.168991466843,-1.968504,,,464.12894464215,12.795276,0,272.691609776,557.55251128,21,5,8.284,588.47278064215,122.375332,17.2020686,272.700468044,0,0,0,22.8, -2.6, -3.5,0,0,1024,1024,1024,1024,0,0,0,0,355.4,-4.4,0,93,4.147,4.141,0,0,0,0,3.968,78.98,464.12894464215,-1.968504,6,P-GPS,
110700,2023-12-22 19:58:22,38.7222261877921,-121.168991460387,-1.968504,,,464.12894464215,12.795276,0,272.686688516,557.55907296,21,5,8.284,588.47278064215,122.375332,17.2020686,272.700468044,0,0,0,22.6, -2.6, -4,0,0,1024,1024,1024,1024,0,0,0,0,355.4,-4.4,0,93,4.147,4.141,0,0,0,0,3.968,78.98,464.12894464215,-1.968504,6,P-GPS,
110800,2023-12-22 19:58:22,38.7222261027483,-121.168991528487,-1.968504,,,464.12894464215,12.795276,0,272.65092736,557.5951622,21,5,8.284,588.47278064215,122.375332,17.2020686,272.700468044,0,0,0,22.6, -2.5, -3.9,0,0,1024,1024,1024,1024,0,0,0,0,355.4,-4.4,0,93,4.147,4.141,0,0,0,0,3.968,78.98,464.12894464215,-1.968504,6,P-GPS,
110900,2023-12-22 19:58:23,38.7222260814873,-121.168991543574,-1.968504,,,464.12894464215,12.795276,0,272.642069092,557.60172388,21,5,8.284,588.47278064215,122.375332,17.2020686,272.700468044,0,0,0,22.7, -2.9, -3.5,0,0,1024,1024,1024,1024,0,0,0,0,355.4,-4.4,0,93,4.147,4.141,0,0,0,0,3.968,78.98,464.12894464215,-1.968504,6,P-GPS,
111000,2023-12-22 19:58:23,38.722226062415,-121.16899157298,-1.968504,,,464.12894464215,12.795276,0,272.632554656,557.61484724,21,5,8.284,588.47278064215,122.375332,17.2020686,272.700468044,0,0,0,22.7, -2.8, -3.3,0,0,1024,1024,1024,1024,0,0,0,0,355.4,-4.4,0,93,4.147,4.141,0,0,0,0,3.968,78.98,464.12894464215,-1.968504,6,P-GPS,
111100,2023-12-22 19:58:23,38.722226052983,-121.168991602692,-1.968504,,,464.12894464215,12.795276,0,272.626649144,557.62468976,21,5,8.284,588.47278064215,122.375332,17.2020686,272.700468044,0,0,0,22.6, -2.6, -3.4,0,0,1024,1024,1024,1024,0,0,0,0,355.4,-4.4,0,93,4.147,4.141,0,0,0,0,3.968,78.98,464.12894464215,-1.968504,6,P-GPS,
111200,2023-12-22 19:58:23,38.7222260357345,-121.168991684386,-2.296588,,,463.80086064215,12.795276,0,272.612541532,557.64765564,21,5,8.284,588.47278064215,122.375332,17.2020686,272.700468044,0,0,0,22.6, -2.9, -3.1,0,0,1024,1024,1024,1024,0,0,0,0,355.4,-4.4,0,93,4.147,4.141,0,0,0,0,3.968,78.98,463.80086064215,-2.296588,6,P-GPS,
111300,2023-12-22 19:58:23,38.7222259947759,-121.168991717613,-1.968504,,,464.12894464215,12.795276,0,272.59515308,557.66405984,21,5,8.282,588.47278064215,122.375332,17.2020686,272.700468044,0,0,0,22.5, -3.1, -2.8,0,0,1024,1024,1024,1024,0,0,0,0,355.4,-4.4,0,93,4.144,4.138,0,0,0,0,4.033,79.16,464.12894464215,-1.968504,6,P-GPS,
111400,2023-12-22 19:58:23,38.7222259449064,-121.16899173819,-1.968504,,,464.12894464215,12.795276,0,272.576124208,557.68374488,21,5,8.282,588.47278064215,122.375332,17.2020686,272.700468044,0,0,0,22.5, -3, -3.2,0,0,1024,1024,1024,1024,0,0,0,0,355.4,-4.4,0,93,4.144,4.138,0,0,0,0,4.033,79.16,464.12894464215,-1.968504,6,P-GPS,
111500,2023-12-22 19:58:23,38.7222258934216,-121.168991772866,-1.968504,,,464.12894464215,12.795276,0,272.555126832,557.70671076,21,5,8.282,588.47278064215,122.375332,17.2020686,272.700468044,0,0,0,22.5, -3.1, -3,0,0,1024,1024,1024,1024,0,0,0,0,355.4,-4.4,0,93,4.144,4.138,0,0,0,0,4.033,79.16,464.12894464215,-1.968504,6,P-GPS,
111600,2023-12-22 19:58:23,38.7222257106711,-121.168991864947,-1.968504,,,464.12894464215,12.795276,0,272.483276436,557.7756084,21,5,8.282,588.47278064215,122.375332,17.2020686,272.700468044,0,0,0,22.5, -3, -3.3,0,0,1024,1024,1024,1024,0,0,0,0,355.4,-4.4,0,93,4.144,4.138,0,0,0,0,4.033,79.16,464.12894464215,-1.968504,6,P-GPS,
111700,2023-12-22 19:58:23,38.7222256596031,-121.168991889433,-1.968504,,,464.12894464215,12.795276,0,272.463591396,557.79529344,21,5,8.282,588.47278064215,122.375332,17.2020686,272.700468044,0,0,0,22.6, -3.5, -3,0,0,1024,1024,1024,1024,0,0,0,0,355.4,-4.4,0,93,4.144,4.138,0,0,0,0,4.033,79.16,464.12894464215,-1.968504,6,P-GPS,
111800,2023-12-22 19:58:23,38.722225609004,-121.168991893364,-1.968504,,,464.12894464215,12.795276,0,272.44587486,557.81497848,21,5,8.282,588.47278064215,122.375332,17.2020686,272.700468044,0,0,0,22.7, -3.4, -3.4,0,0,1024,1024,1024,1024,0,0,0,0,355.4,-4.4,0,93,4.144,4.138,0,0,0,0,4.033,79.16,464.12894464215,-1.968504,6,P-GPS,
111900,2023-12-22 19:58:24,38.7222255615838,-121.168991878014,-1.968504,,,464.12894464215,12.795276,0,272.43111108,557.83466352,21,5,8.282,588.47278064215,122.375332,17.2020686,272.700468044,0,0,0,22.7, -3.5, -3.8,0,0,1024,1024,1024,1024,0,0,0,0,355.4,-4.4,0,93,4.144,4.138,0,0,0,0,4.033,79.16,464.12894464215,-1.968504,6,P-GPS,
112000,2023-12-22 19:58:24,38.722225513486,-121.168991845819,-1.968504,,,464.12894464215,12.795276,0,272.41798772,557.85434856,21,5,8.282,588.47278064215,122.375332,17.2020686,272.700468044,0,0,0,22.6, -3.4, -4.2,0,0,1024,1024,1024,1024,0,0,0,0,355.4,-4.4,0,93,4.144,4.138,0,0,0,0,4.033,79.16,464.12894464215,-1.968504,6,P-GPS,
112100,2023-12-22 19:58:24,38.7222254477751,-121.168991865299,-1.64042,,,464.45702864215,12.795276,0,272.39338142,557.87731444,21,5,8.282,588.47278064215,122.375332,17.2020686,272.700468044,0,0,0,22.6, -3.3, -4.7,0,0,1024,1024,1024,1024,0,0,0,0,355.4,-4.4,0,93,4.144,4.138,0,0,0,0,4.033,79.16,464.45702864215,-1.64042,6,P-GPS,
112200,2023-12-22 19:58:24,38.7222254602294,-121.168991837936,-1.64042,,,464.45702864215,12.795276,0,272.400599268,557.88715696,21,5,8.282,588.47278064215,122.375332,17.2020686,272.700468044,0,0,0,22.6, -3.1, -4.6,0,0,1024,1024,1024,1024,0,0,0,0,355.4,-4.4,0,93,4.144,4.138,0,0,0,0,4.033,79.16,464.45702864215,-1.64042,6,P-GPS,
112300,2023-12-22 19:58:24,38.7222254511101,-121.168991760502,-1.64042,,,464.45702864215,12.795276,0,272.405192444,557.91012284,21,5,8.289,588.47278064215,122.375332,17.2020686,272.700468044,0,0,0,22.7, -3.1, -4.9,0,0,1024,1024,1024,1024,0,0,0,0,355.4,-4.4,0,93,4.147,4.139,0,0,0,0,3.933,79.34,464.45702864215,-1.64042,6,P-GPS,
112400,2023-12-22 19:58:24,38.7222254306308,-121.168991671056,-1.64042,,,464.45702864215,12.795276,0,272.406832864,557.93636956,21,5,8.289,588.47278064215,122.375332,17.2020686,272.700468044,0,0,0,22.7, -3.2, -4.9,0,0,1024,1024,1024,1024,0,0,0,0,355.4,-4.4,0,93,4.147,4.139,0,0,0,0,3.933,79.34,464.45702864215,-1.64042,6,P-GPS,
112500,2023-12-22 19:58:24,38.7222255354244,-121.168991529212,-1.64042,,,464.45702864215,12.795276,0,272.457029716,557.99214384,21,5,8.289,588.47278064215,122.375332,17.2020686,272.700468044,0,0,0,22.7, -3, -4.6,0,0,1024,1024,1024,1024,0,0,0,0,355.4,-4.4,0,93,4.147,4.139,0,0,0,0,3.933,79.34,464.45702864215,-1.64042,6,P-GPS,
112600,2023-12-22 19:58:24,38.7222255617401,-121.168991476089,-1.312336,,,464.78511264215,13.12336,0,272.471137328,558.00854804,21,5,8.289,588.47278064215,122.375332,17.2020686,272.700468044,0,0,0,22.6, -2.8, -4.4,0,0,1024,1024,1024,1024,0,0,0,0,355.4,-4.4,0,93,4.147,4.139,0,0,0,0,3.933,79.34,464.78511264215,-1.312336,6,P-GPS,
112700,2023-12-22 19:58:24,38.7222255548094,-121.168991445015,-1.312336,,,464.78511264215,13.12336,0,272.471793496,558.01839056,21,5,8.289,588.47278064215,122.375332,17.2020686,272.700468044,0,0,0,22.5, -2.5, -4.7,0,0,1024,1024,1024,1024,0,0,0,0,355.4,-4.4,0,93,4.147,4.139,0,0,0,0,3.933,79.34,464.78511264215,-1.312336,6,P-GPS,"Home Point updated. RTH altitude adjusted to 100 m (Code: 120852)"
112800,2023-12-22 19:58:24,38.7222255379257,-121.168991423076,-1.312336,,,464.78511264215,13.12336,0,272.468184572,558.02823308,21,5,8.289,588.47278064215,122.375332,17.2020686,272.700468044,0,0,0,22.6, -2.6, -4.6,0,0,1024,1024,1024,1024,0,0,0,0,355.4,-4.4,0,93,4.147,4.139,0,0,0,0,3.933,79.34,464.78511264215,-1.312336,6,P-GPS,
112900,2023-12-22 19:58:25,38.7222254790933,-121.168991452679,-1.312336,,,464.78511264215,13.12336,0,272.445218692,558.05119896,21,5,8.289,588.47278064215,122.375332,17.2020686,272.700468044,0,0,0,22.7, -2.8, -4.8,0,0,1024,1024,1024,1024,0,0,0,0,355.4,-4.4,0,93,4.147,4.139,0,0,0,0,3.933,79.34,464.78511264215,-1.312336,6,P-GPS,
113000,2023-12-22 19:58:25,38.7222254737259,-121.168991455709,-1.312336,,,464.78511264215,12.795276,0,272.443250188,558.05119896,21,5,8.289,588.47278064215,122.375332,17.2020686,272.700468044,0,0,0,22.6, -3.1, -4.4,0,0,1024,1024,1024,1024,0,0,0,0,355.4,-4.4,0,93,4.147,4.139,0,0,0,0,3.933,79.34,464.78511264215,-1.312336,6,P-GPS,
113100,2023-12-22 19:58:25,38.7222255116101,-121.168991439678,-1.312336,,,464.78511264215,12.795276,0,272.457685884,558.06760316,21,5,8.289,588.47278064215,122.375332,17.2020686,272.700468044,0,0,0,22.6, -2.6, -4.5,0,0,1024,1024,1024,1024,0,0,0,0,355.4,-4.4,0,93,4.147,4.139,0,0,0,0,3.933,79.34,464.78511264215,-1.312336,6,P-GPS,
113200,2023-12-22 19:58:25,38.7222255632513,-121.168991425404,-1.312336,,,464.78511264215,12.795276,0,272.476714756,558.0872882,21,5,8.289,588.47278064215,122.375332,17.2020686,272.700468044,0,0,0,22.6, -2.2, -4.8,0,0,1024,1024,1024,1024,0,0,0,0,355.4,-4.4,0,93,4.147,4.139,0,0,0,0,3.933,79.34,464.78511264215,-1.312336,6,P-GPS,
113300,2023-12-22 19:58:25,38.7222256674196,-121.16899147565,-1.312336,,,464.78511264215,12.795276,0,272.507226568,558.12665828,21,5,8.289,588.47278064215,122.375332,17.2020686,272.700468044,0,0,0,22.6, -3, -4.8,0,0,1024,1024,1024,1024,0,0,0,0,355.4,-4.4,0,93,4.148,4.141,0,0,0,0,3.933,79.34,464.78511264215,-1.312336,6,P-GPS,
113400,2023-12-22 19:58:25,38.7222256826358,-121.168991548208,-1.312336,,,464.78511264215,12.795276,0,272.505258064,558.14634332,21,5,8.289,588.47278064215,122.375332,17.2020686,272.700468044,0,0,0,22.7, -3.4, -3.5,0,0,1024,1024,1024,1024,0,0,0,0,355.4,-4.4,0,93,4.148,4.141,0,0,0,0,3.933,79.34,464.78511264215,-1.312336,6,P-GPS,
113500,2023-12-22 19:58:25,38.7222256911818,-121.16899157858,-1.312336,,,464.78511264215,12.795276,0,272.505258064,558.15618584,21,5,8.289,588.47278064215,122.375332,17.2020686,272.700468044,0,0,0,22.7, -3.5, -3.4,0,0,1024,1024,1024,1024,0,0,0,0,355.4,-4.4,0,93,4.148,4.141,0,0,0,0,3.933,79.34,464.78511264215,-1.312336,6,P-GPS,
