Frame,URL,Minutes,Seconds,Frames,Date,HH,MM,SS,Zone,Track,Mode,VIC,COA-A,IR,15 -Zoom,Auto,?Dist,DFLT,AUTO,Analogue,Analogue,Analogue,,,,,Lat Deg,Lat Min,Lat Sec,Lat NS,Lon Deg,Lon Min,Lon Sec,Lon EW,Heading,36 - Altitude,37-TGT Alt,TGT Heading,TGT Dist NM,OFF,NONE,TGT,LOS,Tlat Deg,Tlat Min,Tlat Sec,Tlat NA,Tlon Deg,Tlon Min,Tlon Sec,Tlon EW,Time Sec,53 Lat,54 Lon,55 Tlat,56 Tlon
1937,http://prrr.isaackoi.com/frames/frame01937.png,1,4,16,26-Apr-13,1,23,12,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,675,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,30,47,N,67,8,46,W,,1891,213,128,2,OFF,NONE,TGT,LOS,18,29,35,N,67,7,9,W,64.53333333,18.51305556,-67.14611111,18.49305556,-67.11916667
1938,http://prrr.isaackoi.com/frames/frame01938.png,1,4,17,26-Apr-13,1,23,12,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,675,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,30,47,N,67,8,46,W,,1891,213,128,2,OFF,NONE,TGT,LOS,18,29,35,N,67,7,9,W,64.56666667,18.51305556,-67.14611111,18.49305556,-67.11916667
1939,http://prrr.isaackoi.com/frames/frame01939.png,1,4,18,26-Apr-13,1,23,12,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,675,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,30,47,N,67,8,46,W,,1891,213,128,2,OFF,NONE,TGT,LOS,18,29,35,N,67,7,9,W,64.6,18.51305556,-67.14611111,18.49305556,-67.11916667
1940,http://prrr.isaackoi.com/frames/frame01940.png,1,4,19,26-Apr-13,1,23,12,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,675,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,30,47,N,67,8,47,W,,1894,213,127,2,OFF,NONE,TGT,LOS,18,29,35,N,67,7,9,W,64.63333333,18.51305556,-67.14638889,18.49305556,-67.11916667
1941,http://prrr.isaackoi.com/frames/frame01941.png,1,4,20,26-Apr-13,1,23,12,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,675,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,30,47,N,67,8,47,W,,1894,213,127,2,OFF,NONE,TGT,LOS,18,29,36,N,67,7,9,W,64.66666667,18.51305556,-67.14638889,18.49333333,-67.11916667
1942,http://prrr.isaackoi.com/frames/frame01942.png,1,4,21,26-Apr-13,1,23,12,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,675,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,30,47,N,67,8,47,W,,1894,213,127,2,OFF,NONE,TGT,LOS,18,29,36,N,67,7,9,W,64.7,18.51305556,-67.14638889,18.49333333,-67.11916667
1943,http://prrr.isaackoi.com/frames/frame01943.png,1,4,22,26-Apr-13,1,23,12,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,675,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,30,47,N,67,8,47,W,,1894,213,127,2,OFF,NONE,TGT,LOS,18,29,36,N,67,7,9,W,64.73333333,18.51305556,-67.14638889,18.49333333,-67.11916667
1944,http://prrr.isaackoi.com/frames/frame01944.png,1,4,23,26-Apr-13,1,23,12,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,675,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,30,47,N,67,8,47,W,,1894,213,127,2,OFF,NONE,TGT,LOS,18,29,36,N,67,7,9,W,64.76666667,18.51305556,-67.14638889,18.49333333,-67.11916667
1945,http://prrr.isaackoi.com/frames/frame01945.png,1,4,24,26-Apr-13,1,23,12,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,675,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,30,47,N,67,8,47,W,,1894,213,127,2,OFF,NONE,TGT,LOS,18,29,36,N,67,7,9,W,64.8,18.51305556,-67.14638889,18.49333333,-67.11916667
1946,http://prrr.isaackoi.com/frames/frame01946.png,1,4,25,26-Apr-13,1,23,12,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,675,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,30,47,N,67,8,47,W,,1894,213,127,2,OFF,NONE,TGT,LOS,18,29,36,N,67,7,9,W,64.83333333,18.51305556,-67.14638889,18.49333333,-67.11916667
1947,http://prrr.isaackoi.com/frames/frame01947.png,1,4,26,26-Apr-13,1,23,12,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,675,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,30,46,N,67,8,48,W,,1898,213,127,2,OFF,NONE,TGT,LOS,18,29,36,N,67,7,9,W,64.86666667,18.51277778,-67.14666667,18.49333333,-67.11916667
1948,http://prrr.isaackoi.com/frames/frame01948.png,1,4,27,26-Apr-13,1,23,12,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,675,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,30,46,N,67,8,48,W,,1898,213,127,2,OFF,NONE,TGT,LOS,18,29,36,N,67,7,9,W,64.9,18.51277778,-67.14666667,18.49333333,-67.11916667
1949,http://prrr.isaackoi.com/frames/frame01949.png,1,4,28,26-Apr-13,1,23,12,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,675,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,30,46,N,67,8,48,W,,1898,213,127,2,OFF,NONE,TGT,LOS,18,29,36,N,67,7,9,W,64.93333333,18.51277778,-67.14666667,18.49333333,-67.11916667
1950,http://prrr.isaackoi.com/frames/frame01950.png,1,4,29,26-Apr-13,1,23,12,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,675,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,30,46,N,67,8,48,W,,1898,213,127,2,OFF,NONE,TGT,LOS,18,29,36,N,67,7,9,W,64.96666667,18.51277778,-67.14666667,18.49333333,-67.11916667
1951,http://prrr.isaackoi.com/frames/frame01951.png,1,5,0,26-Apr-13,1,23,12,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,675,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,30,46,N,67,8,48,W,,1898,213,127,2,OFF,NONE,TGT,LOS,18,29,36,N,67,7,9,W,65,18.51277778,-67.14666667,18.49333333,-67.11916667
1952,http://prrr.isaackoi.com/frames/frame01952.png,1,5,1,26-Apr-13,1,23,12,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,675,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,30,46,N,67,8,48,W,,1898,213,127,2,OFF,NONE,TGT,LOS,18,29,36,N,67,7,9,W,65.03333333,18.51277778,-67.14666667,18.49333333,-67.11916667
1953,http://prrr.isaackoi.com/frames/frame01953.png,1,5,2,26-Apr-13,1,23,12,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,675,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,30,46,N,67,8,48,W,,1898,213,126,2,OFF,NONE,TGT,LOS,18,29,36,N,67,7,9,W,65.06666667,18.51277778,-67.14666667,18.49333333,-67.11916667
1954,http://prrr.isaackoi.com/frames/frame01954.png,1,5,3,26-Apr-13,1,23,12,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,675,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,30,46,N,67,8,48,W,,1901,213,126,2,OFF,NONE,TGT,LOS,18,29,36,N,67,7,9,W,65.1,18.51277778,-67.14666667,18.49333333,-67.11916667
1955,http://prrr.isaackoi.com/frames/frame01955.png,1,5,4,26-Apr-13,1,23,12,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,675,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,30,46,N,67,8,48,W,,1901,213,126,2,OFF,NONE,TGT,LOS,18,29,36,N,67,7,9,W,65.13333333,18.51277778,-67.14666667,18.49333333,-67.11916667
1956,http://prrr.isaackoi.com/frames/frame01956.png,1,5,5,26-Apr-13,1,23,12,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,675,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,30,46,N,67,8,48,W,,1901,213,126,2,OFF,NONE,TGT,LOS,18,29,36,N,67,7,9,W,65.16666667,18.51277778,-67.14666667,18.49333333,-67.11916667
1957,http://prrr.isaackoi.com/frames/frame01957.png,1,5,6,26-Apr-13,1,23,12,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,675,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,30,46,N,67,8,48,W,,1901,213,126,2,OFF,NONE,TGT,LOS,18,29,36,N,67,7,9,W,65.2,18.51277778,-67.14666667,18.49333333,-67.11916667
1958,http://prrr.isaackoi.com/frames/frame01958.png,1,5,7,26-Apr-13,1,23,12,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,675,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,30,46,N,67,8,48,W,,1901,213,126,2,OFF,NONE,TGT,LOS,18,29,36,N,67,7,9,W,65.23333333,18.51277778,-67.14666667,18.49333333,-67.11916667
1959,http://prrr.isaackoi.com/frames/frame01959.png,1,5,8,26-Apr-13,1,23,12,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,675,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,30,45,N,67,8,48,W,,1901,213,125,2,OFF,NONE,TGT,LOS,18,29,36,N,67,7,9,W,65.26666667,18.5125,-67.14666667,18.49333333,-67.11916667
1960,http://prrr.isaackoi.com/frames/frame01960.png,1,5,9,26-Apr-13,1,23,12,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,675,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,30,45,N,67,8,49,W,,1904,213,125,2,OFF,NONE,TGT,LOS,18,29,37,N,67,7,8,W,65.3,18.5125,-67.14694444,18.49361111,-67.11888889
1961,http://prrr.isaackoi.com/frames/frame01961.png,1,5,10,26-Apr-13,1,23,12,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,675,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,30,45,N,67,8,49,W,,1904,213,125,2,OFF,NONE,TGT,LOS,18,29,37,N,67,7,8,W,65.33333333,18.5125,-67.14694444,18.49361111,-67.11888889
1962,http://prrr.isaackoi.com/frames/frame01962.png,1,5,11,26-Apr-13,1,23,12,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,675,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,30,45,N,67,8,49,W,,1904,213,125,2,OFF,NONE,TGT,LOS,18,29,37,N,67,7,8,W,65.36666667,18.5125,-67.14694444,18.49361111,-67.11888889
1963,http://prrr.isaackoi.com/frames/frame01963.png,1,5,12,26-Apr-13,1,23,12,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,675,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,30,45,N,67,8,49,W,,1904,213,125,2,OFF,NONE,TGT,LOS,18,29,37,N,67,7,8,W,65.4,18.5125,-67.14694444,18.49361111,-67.11888889
1964,http://prrr.isaackoi.com/frames/frame01964.png,1,5,13,26-Apr-13,1,23,12,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,675,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,30,45,N,67,8,49,W,,1904,213,125,2,OFF,NONE,TGT,LOS,18,29,37,N,67,7,8,W,65.43333333,18.5125,-67.14694444,18.49361111,-67.11888889
1965,http://prrr.isaackoi.com/frames/frame01965.png,1,5,14,26-Apr-13,1,23,12,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,675,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,30,45,N,67,8,49,W,,1904,213,125,2,OFF,NONE,TGT,LOS,18,29,37,N,67,7,8,W,65.46666667,18.5125,-67.14694444,18.49361111,-67.11888889
1966,http://prrr.isaackoi.com/frames/frame01966.png,1,5,15,26-Apr-13,1,23,13,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,675,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,30,45,N,67,8,50,W,,1908,213,125,2,OFF,NONE,TGT,LOS,18,29,37,N,67,7,8,W,65.5,18.5125,-67.14722222,18.49361111,-67.11888889
1967,http://prrr.isaackoi.com/frames/frame01967.png,1,5,16,26-Apr-13,1,23,13,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,675,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,30,45,N,67,8,50,W,,1908,213,125,2,OFF,NONE,TGT,LOS,18,29,37,N,67,7,8,W,65.53333333,18.5125,-67.14722222,18.49361111,-67.11888889
1968,http://prrr.isaackoi.com/frames/frame01968.png,1,5,17,26-Apr-13,1,23,13,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,675,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,30,45,N,67,8,50,W,,1908,213,125,2,OFF,NONE,TGT,LOS,18,29,37,N,67,7,8,W,65.56666667,18.5125,-67.14722222,18.49361111,-67.11888889
1969,http://prrr.isaackoi.com/frames/frame01969.png,1,5,18,26-Apr-13,1,23,13,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,675,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,30,45,N,67,8,50,W,,1908,213,125,2,OFF,NONE,TGT,LOS,18,29,37,N,67,7,8,W,65.6,18.5125,-67.14722222,18.49361111,-67.11888889
1970,http://prrr.isaackoi.com/frames/frame01970.png,1,5,19,26-Apr-13,1,23,13,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,675,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,30,45,N,67,8,50,W,,1908,213,125,2,OFF,NONE,TGT,LOS,18,29,37,N,67,7,8,W,65.63333333,18.5125,-67.14722222,18.49361111,-67.11888889
1971,http://prrr.isaackoi.com/frames/frame01971.png,1,5,20,26-Apr-13,1,23,13,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,675,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,30,45,N,67,8,50,W,,1908,213,125,2,OFF,NONE,TGT,LOS,18,29,37,N,67,7,8,W,65.66666667,18.5125,-67.14722222,18.49361111,-67.11888889
1972,http://prrr.isaackoi.com/frames/frame01972.png,1,5,21,26-Apr-13,1,23,13,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,675,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,30,44,N,67,8,50,W,,1910,213,124,2,OFF,NONE,TGT,LOS,18,29,37,N,67,7,8,W,65.7,18.51222222,-67.14722222,18.49361111,-67.11888889
1973,http://prrr.isaackoi.com/frames/frame01973.png,1,5,22,26-Apr-13,1,23,13,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,675,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,30,44,N,67,8,50,W,,1910,213,124,2,OFF,NONE,TGT,LOS,18,29,37,N,67,7,8,W,65.73333333,18.51222222,-67.14722222,18.49361111,-67.11888889
1974,http://prrr.isaackoi.com/frames/frame01974.png,1,5,23,26-Apr-13,1,23,13,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,675,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,30,44,N,67,8,50,W,,1910,213,124,2,OFF,NONE,TGT,LOS,18,29,37,N,67,7,8,W,65.76666667,18.51222222,-67.14722222,18.49361111,-67.11888889
1975,http://prrr.isaackoi.com/frames/frame01975.png,1,5,24,26-Apr-13,1,23,13,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,675,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,30,44,N,67,8,50,W,,1910,213,124,2,OFF,NONE,TGT,LOS,18,29,37,N,67,7,8,W,65.8,18.51222222,-67.14722222,18.49361111,-67.11888889
1976,http://prrr.isaackoi.com/frames/frame01976.png,1,5,25,26-Apr-13,1,23,13,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,675,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,30,44,N,67,8,50,W,,1910,213,124,2,OFF,NONE,TGT,LOS,18,29,37,N,67,7,8,W,65.83333333,18.51222222,-67.14722222,18.49361111,-67.11888889
1977,http://prrr.isaackoi.com/frames/frame01977.png,1,5,26,26-Apr-13,1,23,13,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,675,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,30,44,N,67,8,50,W,,1910,213,124,2,OFF,NONE,TGT,LOS,18,29,37,N,67,7,8,W,65.86666667,18.51222222,-67.14722222,18.49361111,-67.11888889
1978,http://prrr.isaackoi.com/frames/frame01978.png,1,5,27,26-Apr-13,1,23,13,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,675,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,30,44,N,67,8,51,W,,1910,213,124,2,OFF,NONE,TGT,LOS,18,29,37,N,67,7,8,W,65.9,18.51222222,-67.1475,18.49361111,-67.11888889
1979,http://prrr.isaackoi.com/frames/frame01979.png,1,5,28,26-Apr-13,1,23,13,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,675,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,30,44,N,67,8,51,W,,1910,213,124,2,OFF,NONE,TGT,LOS,18,29,38,N,67,7,8,W,65.93333333,18.51222222,-67.1475,18.49388889,-67.11888889
1980,http://prrr.isaackoi.com/frames/frame01980.png,1,5,29,26-Apr-13,1,23,13,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,675,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,30,44,N,67,8,51,W,,1913,213,124,2,OFF,NONE,TGT,LOS,18,29,38,N,67,7,8,W,65.96666667,18.51222222,-67.1475,18.49388889,-67.11888889
1981,http://prrr.isaackoi.com/frames/frame01981.png,1,6,0,26-Apr-13,1,23,13,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,675,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,30,44,N,67,8,51,W,,1913,213,124,2,OFF,NONE,TGT,LOS,18,29,38,N,67,7,8,W,66,18.51222222,-67.1475,18.49388889,-67.11888889
1982,http://prrr.isaackoi.com/frames/frame01982.png,1,6,1,26-Apr-13,1,23,13,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,675,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,30,44,N,67,8,51,W,,1913,213,124,2,OFF,NONE,TGT,LOS,18,29,38,N,67,7,8,W,66.03333333,18.51222222,-67.1475,18.49388889,-67.11888889
1983,http://prrr.isaackoi.com/frames/frame01983.png,1,6,2,26-Apr-13,1,23,13,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,675,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,30,44,N,67,8,51,W,,1913,213,124,2,OFF,NONE,TGT,LOS,18,29,38,N,67,7,8,W,66.06666667,18.51222222,-67.1475,18.49388889,-67.11888889
1984,http://prrr.isaackoi.com/frames/frame01984.png,1,6,3,26-Apr-13,1,23,13,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,675,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,30,44,N,67,8,51,W,,1913,213,124,2,OFF,NONE,TGT,LOS,18,29,38,N,67,7,8,W,66.1,18.51222222,-67.1475,18.49388889,-67.11888889
1985,http://prrr.isaackoi.com/frames/frame01985.png,1,6,4,26-Apr-13,1,23,13,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,675,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,30,43,N,67,8,51,W,,1917,213,123,2,OFF,NONE,TGT,LOS,18,29,38,N,67,7,8,W,66.13333333,18.51194444,-67.1475,18.49388889,-67.11888889
1986,http://prrr.isaackoi.com/frames/frame01986.png,1,6,5,26-Apr-13,1,23,13,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,675,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,30,43,N,67,8,51,W,,1917,213,123,2,OFF,NONE,TGT,LOS,18,29,38,N,67,7,8,W,66.16666667,18.51194444,-67.1475,18.49388889,-67.11888889
1987,http://prrr.isaackoi.com/frames/frame01987.png,1,6,6,26-Apr-13,1,23,13,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,675,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,30,43,N,67,8,51,W,,1917,213,123,2,OFF,NONE,TGT,LOS,18,29,38,N,67,7,8,W,66.2,18.51194444,-67.1475,18.49388889,-67.11888889
1988,http://prrr.isaackoi.com/frames/frame01988.png,1,6,7,26-Apr-13,1,23,13,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,675,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,30,43,N,67,8,51,W,,1917,213,123,2,OFF,NONE,TGT,LOS,18,29,38,N,67,7,8,W,66.23333333,18.51194444,-67.1475,18.49388889,-67.11888889
1989,http://prrr.isaackoi.com/frames/frame01989.png,1,6,8,26-Apr-13,1,23,13,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,675,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,30,43,N,67,8,51,W,,1917,213,123,2,OFF,NONE,TGT,LOS,18,29,38,N,67,7,8,W,66.26666667,18.51194444,-67.1475,18.49388889,-67.11888889
1990,http://prrr.isaackoi.com/frames/frame01990.png,1,6,9,26-Apr-13,1,23,13,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,675,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,30,43,N,67,8,51,W,,1917,213,123,2,OFF,NONE,TGT,LOS,18,29,38,N,67,7,8,W,66.3,18.51194444,-67.1475,18.49388889,-67.11888889
1991,http://prrr.isaackoi.com/frames/frame01991.png,1,6,10,26-Apr-13,1,23,13,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,675,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,30,43,N,67,8,51,W,,1917,210,123,2,OFF,NONE,TGT,LOS,18,29,38,N,67,7,8,W,66.33333333,18.51194444,-67.1475,18.49388889,-67.11888889
1992,http://prrr.isaackoi.com/frames/frame01992.png,1,6,11,26-Apr-13,1,23,13,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,675,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,30,43,N,67,8,51,W,,1920,210,123,2,OFF,NONE,TGT,LOS,18,29,38,N,67,7,8,W,66.36666667,18.51194444,-67.1475,18.49388889,-67.11888889
1993,http://prrr.isaackoi.com/frames/frame01993.png,1,6,12,26-Apr-13,1,23,13,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,675,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,30,43,N,67,8,52,W,,1920,210,123,2,OFF,NONE,TGT,LOS,18,29,38,N,67,7,8,W,66.4,18.51194444,-67.14777778,18.49388889,-67.11888889
1994,http://prrr.isaackoi.com/frames/frame01994.png,1,6,13,26-Apr-13,1,23,13,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,675,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,30,43,N,67,8,52,W,,1920,210,123,2,OFF,NONE,TGT,LOS,18,29,38,N,67,7,8,W,66.43333333,18.51194444,-67.14777778,18.49388889,-67.11888889
1995,http://prrr.isaackoi.com/frames/frame01995.png,1,6,14,26-Apr-13,1,23,13,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,675,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,30,43,N,67,8,52,W,,1920,210,123,2,OFF,NONE,TGT,LOS,18,29,38,N,67,7,8,W,66.46666667,18.51194444,-67.14777778,18.49388889,-67.11888889
1996,http://prrr.isaackoi.com/frames/frame01996.png,1,6,15,26-Apr-13,1,23,13,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,675,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,30,43,N,67,8,52,W,,1920,210,123,2,OFF,NONE,TGT,LOS,18,29,38,N,67,7,8,W,66.5,18.51194444,-67.14777778,18.49388889,-67.11888889
